тип,балл,Параметры,Общая часть,Техническая часть,Бизнес часть
функция,3,Пропускная способность интерфейсов (In/Out),"Мониторинг объёма трафика, проходящего через сетевые интерфейсы, в входящем (In) и исходящем (Out) направлениях. Позволяет выявлять перегрузки каналов связи и аномальные всплески трафика.","Собирается через SNMP counters (ifInOctets, ifOutOctets, ifHCInOctets, ifHCOutOctets) с расчётом средней скорости за интервал опроса. Результаты представляются в битах или пакетах в секунду. Отслеживается соотношение текущей загрузки к максимальной пропускной способности интерфейса (utilization %). Поддерживается детекция аномалий на основе исторических трендов.","Позволяет предотвращать перегрузки сетевых каналов, обеспечивать качество обслуживания (QoS) для критичных приложений и планировать расширение пропускной способности на основе реальных данных о потреблении."
функция,2,"Ошибки интерфейсов (CRC, drops)","Контроль счётчиков ошибок на сетевых интерфейсах: CRC-ошибки (повреждение кадров), input/output drops (переполнение буферов), runts, giants, collisions. Индикатор проблем физического или канального уровня.","Счётчики ошибок считываются через SNMP (ifInErrors, ifOutErrors, ifInDiscards, ifOutDiscards, EtherLike-MIB). Анализируется динамика роста счётчиков: стабильный рост CRC-ошибок указывает на проблемы с кабелем или SFP-модулем, рост drops — на перегрузку интерфейса. При превышении порогового значения роста за единицу времени генерируется alert.","Рост ошибок на интерфейсах предшествует каскадным сетевым сбоям. Раннее обнаружение позволяет проводить превентивное обслуживание кабельной инфраструктуры, снижая количество инцидентов и связанные с ними простои бизнес-приложений."
функция,2,Количество активных сессий,"Мониторинг числа одновременных активных сессий на сетевых устройствах, серверах приложений и системах удалённого доступа. Показатель нагрузки на сервисы и потенциальной необходимости масштабирования.","Собирается через SNMP, CLI-команды (show sessions, show users), API приложений или системные агенты. Отслеживается для VPN-шлюзов, брандмауэров, терминальных серверов, веб-серверов, СУБД. Анализируется соотношение текущего числа сессий к максимально допустимому, строятся тренды для прогнозирования достижения лимита.",Позволяет предотвращать отказы сервисов из-за исчерпания лицензий или вычислительных ресурсов при росте числа пользователей. Обеспечивает планирование масштабирования инфраструктуры с учётом реальной нагрузки.
функция,2,Задержки по сегментам сети,Измерение сетевых задержек на отдельных участках (сегментах) сетевой топологии. Позволяет локализовать проблемы производительности и выявлять «узкие места» в сетевой инфраструктуре.,"Реализуется через synthetic monitoring с распределённых точек измерения (probes), анализ traceroute, опрос RTT по SNMP или через специализированные инструменты (SmokePing, TWAMP). Задержки измеряются между ключевыми точками сети: ядро — агрегация — доступ, дата-центр — филиал, on-prem — облако. Результаты визуализируются на топологической карте сети.","Позволяет оперативно локализовать проблемы производительности геораспределённых сервисов, обеспечивать SLA по качеству связи между подразделениями и оптимизировать маршрутизацию трафика для снижения операционных расходов."
категория,3,Критерии (События),"Управление событиями (Event Management) является ключевой функцией операционного слоя z-ops, обеспечивающей сбор, фильтрацию, корреляцию и реакцию на события от всех элементов инфраструктуры. Качество обработки событий напрямую определяет эффективность реагирования на инциденты и степень alert fatigue у команды эксплуатации.","События поступают от различных источников: SNMP traps, syslog, WMI events, API коллбеки, агентские уведомления. Система мониторинга выполняет нормализацию событий (приведение к единому формату), фильтрацию шума, дедупликацию и корреляцию для выявления причинно-следственных связей. Интеграция с CMDB обогащает события контекстом (владелец, критичность актива). Интеграция с ITSM обеспечивает автоматическое создание инцидентов по критическим событиям.","Эффективное управление событиями сокращает количество ложных алертов до 5–10% от общего числа, предотвращает alert fatigue и снижает MTTD с часов до минут. Организации с высоким уровнем зрелости Event Management обеспечивают автоматическое создание инцидентов в ITSM в течение 1–2 минут от срабатывания алерта."
функция,3,Генерация событий (Events),"Способность системы мониторинга генерировать события при обнаружении отклонений от нормы, изменениях состояний или достижении пороговых значений. Основной механизм оповещения команды эксплуатации.","События генерируются на основе триггеров — правил, определяющих условия создания события (превышение порога, изменение состояния, совпадение паттерна в логе). Поддерживается иерархия триггеров: информационные, предупреждения, критические. События нормализуются в единый формат с обязательными полями: timestamp, источник, тип, severity, описание.","Генерация событий обеспечивает проактивное обнаружение проблем до их влияния на пользователей. Без автоматической генерации событий команда эксплуатации узнаёт о проблемах по звонкам пользователей, что увеличивает MTTD в 8–12 раз."
функция,3,Критичность события (Severity),"Классификация событий по уровням критичности для приоритизации реакции и эскалации. Стандартная шкала включает уровни: Informational, Warning, Minor, Major, Critical.","Уровень severity назначается на основе правил корреляции: критичность актива (из CMDB), тип метрики, длительность отклонения, количество затронутых объектов. Например, недоступность сервера с критичностью 'High' из CMDB генерирует событие Critical, тогда как недоступность тестового сервера — Minor. Severity влияет на маршрутизацию уведомлений, время реакции SLA и порядок эскалации.","Правильная классификация критичности позволяет команде эксплуатации фокусироваться на действительно важных событиях, избегать перегрузки ложными приоритетами и обеспечивать соответствие SLA по времени реакции для критичных сервисов."
функция,2,Частота событий,"Анализ интенсивности потока событий во времени. Резкое изменение частоты событий является индикатором массового сбоя, каскадной проблемы или аномальной активности в инфраструктуре.","Система отслеживает количество событий в единицу времени (событий/минуту) и сравнивает с базовым уровнем (baseline). При превышении порога (например, > 200% от baseline) генерируется alert о всплеске событий. Поддерживается анализ частоты по категориям, источникам и сегментам инфраструктуры для локализации причин всплеска.","Позволяет выявлять массовые сбои на ранней стадии, до их распространения на всю инфраструктуру. Снижает количество инцидентов и время восстановления при каскадных отказах, минимизируя финансовые потери от простоя."
функция,2,Корреляция событий,Анализ связей между событиями от различных источников для выявления первопричин (root cause) и снижения шума. Корреляция позволяет преобразовать десятки первичных событий в один коррелированный инцидент.,"Реализуется через правила корреляции (rule-based), топологический анализ (зависимости из CMDB) и алгоритмы машинного обучения. Примеры: корреляция недоступности сервера и событий 'link down' на upstream-коммутаторе; группировка high CPU alerts на всех VM одного хоста. Время корреляции — от секунд до минут в зависимости от сложности правил.","Сокращает количество ложных алертов на 50–70% и ускоряет определение первопричины инцидента. Команда эксплуатации получает один коррелированный alert вместо десятков первичных событий, что существенно снижает alert fatigue и повышает операционную эффективность."
функция,2,Дублирование событий,Выявление и подавление дублирующихся событий от одного и того же источника. Дублирование является основным источником шума и перегрузки системы мониторинга.,"Детектируется по совпадению ключевых атрибутов событий (источник, тип, сообщение) в заданном временном окне (deduplication window, типично 5–15 минут). При обнаружении дубля система увеличивает счётчик повторов у оригинального события вместо создания новой записи. Продвинутые системы применяют fuzzy matching для выявления почти идентичных событий с незначительными различиями.","Снижает нагрузку на команду эксплуатации, уменьшает количество избыточных инцидентов в ITSM и повышает точность отчётности по мониторингу. В организациях с сотнями источников событий дедупликация может сократить поток алертов на 30–60%."
функция,2,Время реакции на событие,Измерение интервала между генерацией события и первым действием оператора или автоматизированной системы по его обработке. Ключевой показатель операционной зрелости.,"Рассчитывается как разница между timestamp генерации события и timestamp первого действия (подтверждение, назначение, создание инцидента). Измеряется автоматически системой мониторинга или ITSM. Целевые значения зависят от severity: Critical — < 5 минут, Major — < 15 минут, Minor — < 60 минут.",Прямо коррелирует с MTTR и финансовыми потерями от простоя. Сокращение времени реакции на критические события является приоритетной задачей для обеспечения соответствия SLA и минимизации бизнес-рисков.
категория,2,Критерии (Конфигурации),"Мониторинг конфигураций обеспечивает контроль целостности настроек устройств, выявление несанкционированных изменений и отклонений от утверждённых стандартов (configuration drift). Входит в состав класса Configuration Management операционной зоны z-ops.","Система периодически собирает конфигурации устройств (running-config, startup-config, конфигурационные файлы ОС и приложений) через SSH/SCP, SNMP, API или агентов. Выполняется сравнение с эталонной конфигурацией (baseline) — при выявлении отличий генерируется alert. Поддерживается версионирование конфигураций, rollback к предыдущим версиям и интеграция с Vulnerability Management для оценки влияния патчей.","Контроль конфигураций предотвращает инциденты, вызванные несанкционированными или ошибочными изменениями, обеспечивает compliance с корпоративными стандартами и требованиями регуляторов. Снижает риски простоев из-за configuration drift и ускоряет восстановление после инцидентов."
функция,2,Изменение конфигурации устройства,Детекция факта изменения конфигурации устройства путём сравнения текущей конфигурации с предыдущей версией. Критичная функция для информационной безопасности и аудита.,"Система периодически (каждые 15–60 минут) снимает конфигурацию устройства и вычисляет хэш или дифф с предыдущей версией. При обнаружении изменения фиксируется timestamp, идентификатор устройства, учётная запись, выполнившая изменение (если доступно из syslog), и список изменённых строк. Генерируется alert с детализацией изменений.","Позволяет оперативно выявлять несанкционированные изменения, сокращая окно экспозиции для инцидентов ИБ. Обеспечивает прозрачность изменений для аудиторов и ускоряет расследование инцидентов, связанных с некорректными настройками."
функция,2,Контроль версий конфигураций,"Ведение истории всех версий конфигураций устройств с возможностью просмотра, сравнения и отката к предыдущим версиям. Фундаментальная функция для управления жизненным циклом конфигураций.","Каждое изменение конфигурации сохраняется как новая версия с метаданными (timestamp, автор, комментарий). Поддерживается просмотр diff между любыми двумя версиями, поиск по конфигурациям, автоматический бэкап перед изменением и однокликовый rollback к любой предыдущей версии. Хранение обычно составляет от 30 до бесконечного числа версий.",Ускоряет восстановление после инцидентов в 3–5 раз за счёт быстрого отката к работоспособной конфигурации. Обеспечивает compliance с требованиями аудита по хранению истории изменений и снижает риски простоев из-за ошибочных конфигураций.
функция,2,Отклонения от эталона (compliance),Автоматическая проверка соответствия текущих конфигураций устройств утверждённым корпоративным стандартам (baseline). Выявляет configuration drift — постепенное отклонение настроек от эталона со временем.,"Администратор определяет шаблоны эталонных конфигураций или правила compliance (например, 'все маршрутизаторы должны иметь включённый SSH v2 и отключённый Telnet'). Система периодически проверяет все устройства на соответствие правилам и генерирует отчёт о compliance score с детализацией нарушений. Поддерживается кастомизация правил под требования регуляторов (PCI DSS, ISO 27001).","Обеспечивает доказуемый compliance с требованиями регуляторов и внутренними стандартами. Снижает риски инцидентов ИБ, вызванных некорректными настройками, и упрощает подготовку к аудитам — отчёт о compliance генерируется автоматически."
функция,2,История изменений,"Ведение полного аудит-трейла всех изменений конфигураций с привязкой ко времени, автору и обоснованию. Является основой для расследований и compliance-аудитов.","Каждая запись истории изменений содержит: timestamp, идентификатор устройства, имя пользователя (из syslog/TACACS+/RADIUS), список изменённых параметров, старое и новое значение, источник изменения (CLI, API, SNMP). Интегрируется с ITSM для привязки изменений к тикетам Change Management. Поддерживается экспорт истории в форматы CSV, PDF для аудиторов.","Обеспечивает непрерывность бизнес-процессов, соответствие требованиям внутреннего и внешнего аудита. Позволяет быстро определять причинно-следственные связи между изменениями и инцидентами, сокращая время расследования."
категория,1,Критерии (Инвентаризация),"Функции инвентаризации в системах мониторинга обеспечивают поддержание актуального списка объектов мониторинга и их взаимосвязей. Мониторинг опирается на CMDB как источник scope наблюдения, а обратная связь от мониторинга обогащает CMDB данными о состоянии активов.","Система мониторинга синхронизирует список объектов наблюдения с CMDB: статус (active/inactive/decommissioned), класс критичности, ответственная команда, окружение. При обнаружении новых устройств в сети (discovery) данные передаются в CMDB для обогащения inventory. Поддерживается автоматическое добавление/удаление объектов мониторинга при изменении состава инфраструктуры.","Обеспечивает полноту покрытия мониторингом — мониторинг должен охватывать 100% production-активов. Без интеграции с CMDB система мониторинга настраивается на фиксированный список серверов, который быстро устаревает: новые серверы остаются непокрытыми, а деактивированные продолжают генерировать ложные алерты."
функция,1,Актуальность данных по оборудованию,"Обеспечение соответствия данных в системе мониторинга фактическому состоянию оборудования в инфраструктуре. Включает синхронизацию атрибутов, статусов и состава оборудования.","Синхронизация с CMDB выполняется по расписанию (обычно ежедневно) или по событию (trigger). Обновляются: список устройств, их IP-адреса, класс критичности, ответственные команды, окружение. При рассогласовании (устройство в CMDB помечено как decommissioned, но мониторинг продолжает его опрашивать) генерируется alert на исправление.","Гарантирует, что мониторинг покрывает все актуальные активы и не тратит ресурсы на деактивированное оборудование. Снижает количество ложных алертов и упрощает управление объектами мониторинга в растущей инфраструктуре."
функция,1,Связи между объектами (топология),Отслеживание сетевых связей и зависимостей между объектами инфраструктуры для построения топологической карты и корреляции событий.,"Топология собирается через протоколы LLDP, CDP, SNMP (Bridge-MIB, IP-MIB) или через API SDN-контроллеров. Связи между объектами используются для корреляции событий (событие на upstream-устройстве подавляет события на downstream) и визуализации влияния сбоев. Интегрируется с CMDB для обогащения service map.",Позволяет визуализировать влияние сбоев на бизнес-сервисы и ускорять диагностику при инцидентах. Топологическая корреляция сокращает количество избыточных алертов на 20–40% и ускоряет определение зоны отказа.
функция,1,Обнаружение новых устройств (discovery),"Автоматическое обнаружение ранее неизвестных устройств, появившихся в сети. Функция, пересекающаяся со слоем Discovery (z-disc), но реализуемая в рамках мониторинговой системы.","Реализуется через сетевое сканирование (ICMP sweep, ARP discovery), анализ DHCP-логов, SNMP traps о новых подключениях или интеграцию с NAC. Обнаруженное устройство регистрируется в системе мониторинга и при отсутствии в CMDB инициирует процесс его добавления в инвентарь.","Обеспечивает, что новые активы автоматически попадают под мониторинг без ручного вмешательства. Предотвращает ситуации, при которых критичные сервисы остаются непокрытыми мониторингом после развёртывания."
функция,1,Изменение состава инфраструктуры,"Детекция изменений в составе инфраструктуры: появление новых устройств, исчезновение существующих, изменение ролей устройств. Важный индикатор для управления scope мониторинга.","Система сравнивает текущий состав обнаруженных устройств с baseline и фиксирует отклонения: новые MAC-адреса, изменение IP-адресации, отсутствие ранее активного устройства. Генерирует уведомление с детализацией изменения для проверки администратором. Интегрируется с CMDB и ITSM для обновления инвентаря и создания задач на обслуживание.","Позволяет поддерживать актуальную картину инфраструктуры, выявлять несанкционированные подключения и обеспечивать, что все изменения учтены в управлении активами и мониторинге."
категория,2,Критерии (SLA),"Мониторинг показателей SLA (Service Level Agreement) обеспечивает измерение и отчётность по соответствию уровню доступности и времени восстановления сервисов, закреплённым в соглашениях с бизнес-заказчиками. Центральная функция для демонстрации ценности ИТ бизнесу.","Система мониторинга рассчитывает метрики SLA на основе собранных данных о доступности: uptime percentage, MTTR, MTBF, время простоя по причинам. Данные агрегируются по сервисам, группам устройств и периодам. Поддерживается настройка SLA-целей (например, 99.9% доступности), генерация отчётов и alert при нарушении порогов. Интегрируется с ITSM для учёта запланированных простоев (maintenance windows).","Обеспечивает доказуемость исполнения SLA перед бизнес-заказчиками, позволяет выявлять тренды деградации сервисов и обосновывать инвестиции в инфраструктуру на основе фактических данных. Является основой для управления ожиданиями бизнеса и прозрачности ИТ-операций."
функция,2,Доступность сервиса (SLA %),"Расчёт процента доступности сервиса за отчётный период. Основная метрика SLA, измеряющая соотношение времени доступности к общему времени за период.","Рассчитывается как (Общее время периода — Время простоя) / Общее время периода ? 100%. Время простоя определяется на основе данных мониторинга (Down-состояния) с учётом maintenance windows и исключений. Поддерживается расчёт по различным периодам (ежедневно, ежемесячно, ежегодно) и различным методикам (с учётом/без учёта плановых работ).",Прямо влияет на финансовые санкции по SLA и репутацию ИТ-департамента. Позволяет объективно оценивать качество предоставления услуг и обосновывать необходимость инвестиций в повышение отказоустойчивости.
функция,2,Время восстановления (MTTR),"Mean Time To Repair — среднее время восстановления сервиса после сбоя. Ключевой показатель операционной эффективности, измеряющий способность команды эксплуатации реагировать на инциденты.","Рассчитывается как среднее арифметическое интервалов от момента регистрации сбоя (Down) до момента восстановления (Up) за отчётный период. Данные берутся из системы мониторинга и/или ITSM. Анализируется в разрезе: severity инцидента, типа устройства, команды реагирования, времени суток. Целевые значения зависят от критичности: P1 — < 4 часов, P2 — < 8 часов.",Прямо коррелирует с финансовыми потерями от простоя — каждый сокращённый час MTTR экономит десятки или сотни тысяч рублей для критичных сервисов. Является приоритетной метрикой для оптимизации процессов эксплуатации.
категория,3,Критерии (APM/Observability),"Мониторинг приложений и observability обеспечивает end-to-end видимость производительности бизнес-приложений на уровне отдельных транзакций, запросов к БД и вызовов API. Включает три столпа observability: метрики (что происходит), логи (почему происходит) и трассировки (как распространяется влияние).","APM-уровень агрегирует трассировки с частотой до 100% для критичных сервисов и 1–10% для остальных, храня данные 7–14 дней. Включает distributed tracing (Jaeger, Zipkin), сбор кастомных метрик приложений (Prometheus, StatsD), агрегацию логов (ELK, Splunk) и корреляцию с инфраструктурными метриками. Интегрируется с ITSM для создания инцидентов по деградации приложений.","Позволяет сокращать MTTR инцидентов приложений с часов до минут за счёт точной локализации проблемы — на frontend, backend, БД или внешнем сервисе. Обеспечивает контроль пользовательского опыта и обоснование инвестиций в оптимизацию приложений на основе реальных данных о производительности."
функция,3,Мониторинг производительности приложений (APM),"Измерение времени отклика, пропускной способности и частоты ошибок бизнес-приложений на уровне отдельных транзакций и компонентов.","Реализуется через агенты APM (Datadog, Dynatrace, New Relic, AppDynamics), внедряемые в runtime приложений. Собирает метрики: response time по endpoints, throughput (RPS), error rate, Apdex score. Поддерживает детекцию аномалий на основе baseline и автоматическую генерацию alerts при деградации.",Обеспечивает контроль качества обслуживания конечных пользователей. Позволяет выявлять узкие места в приложениях до их влияния на бизнес-операции и обосновывать инвестиции в оптимизацию кода или инфраструктуры.
функция,3,Distributed tracing (распределённая трассировка),"Отслеживание прохождения запроса через все компоненты распределённой системы — от frontend до backend, микросервисов, БД и внешних API. Позволяет визуализировать цепочку вызовов и локализовать узкое место.","Реализуется через инструменты Jaeger, Zipkin, Tempo или встроенные модули APM. Каждый запрос получает уникальный trace ID, передаваемый между сервисами через заголовки (HTTP headers, message metadata). Собираются спаны (spans) — записи о каждой операции с timestamp и метаданными. Визуализируется как waterfall-диаграмма с длительностью каждого спана.","Сокращает MTTR инцидентов в микросервисных архитектурах с часов до минут. Позволяет точно определять, какой компонент замедляет транзакцию, и приоритизировать работы по оптимизации на основе влияния на пользовательский опыт."
функция,2,Агрегация логов (Log Management),"Централизованный сбор, индексация и анализ журналов (логов) от всех элементов инфраструктуры и приложений. Логи объясняют, почему происходят события, дополняя метрики и трассировки.","Реализуется через стек ELK (Elasticsearch, Logstash, Kibana), Splunk, Grafana Loki или аналоги. Логи собираются агентами (Filebeat, Fluentd), нормализуются, индексируются и хранятся в центральном хранилище. Поддерживается полнотекстовый поиск, фильтрация, агрегация по паттернам, создание alerts на основе логов (log-based alerting). Типичный срок хранения — 30–90 дней.","Ускоряет root cause analysis в 3–5 раз за счёт централизованного доступа к логам всех систем. Обеспечивает compliance с требованиями хранения журналов аудита (PCI DSS, 152-ФЗ, ISO 27001) и снижает время расследования инцидентов ИБ."
категория,3,Критерии (Время реагирования),"Измерение временных показателей реагирования на инциденты: MTTD (Mean Time To Detect) — время от возникновения проблемы до её обнаружения, и MTTR (Mean Time To Resolve) — время от обнаружения до полного восстановления. Центральные метрики операционной эффективности.","MTTD рассчитывается как разница между временем первого отклонения метрики (по данным мониторинга) и временем генерации alert или создания инцидента. MTTR — между созданием инцидента и закрытием (resolved) в ITSM. Данные собираются из системы мониторинга и ITSM, анализируются в разрезе severity, команд, типов инцидентов. Целевые значения: MTTD < 5 минут для Critical, MTTR < 4 часов для P1.",Прямо коррелируют с финансовыми потерями от простоя. Сокращение MTTD и MTTR является главной целью внедрения мониторинга — каждый сокращённый час простоя критичного сервиса экономит десятки или сотни тысяч рублей.
функция,3,Время до обнаружения (MTTD),Mean Time To Detect — среднее время между возникновением сбоя и его обнаружением системой мониторинга или командой эксплуатации. Ключевой показатель эффективности мониторинга.,Рассчитывается на основе данных мониторинга: разница между timestamp первого отклонения метрики от baseline и timestamp генерации alert. Для автоматического мониторинга MTTD измеряется в минутах (интервал опроса + время корреляции). Для реактивного подхода (обнаружение по звонкам пользователей) — в часах или днях.,Организации с централизованным мониторингом сокращают MTTD с часов до минут. Каждая минута сокращения MTTD для критичного сервиса напрямую транслируется в сокращение финансовых потерь и повышение удовлетворённости пользователей.
