тип,балл,Параметры,Общая часть,Техническая часть,Бизнес часть
функция,3,Сбор аппаратных характеристик (CPU/RAM/диски),"Функция сбора аппаратных характеристик обеспечивает извлечение данных о физической конфигурации устройства: процессорах, оперативной памяти, дисковой подсистеме и сетевых адаптерах. Эти данные служат основой для планирования мощностей, оценки производительности и определения end-of-life оборудования.","CPU: модель, количество ядер, количество потоков, базовая частота, stepping, socket count — через WMI Win32_Processor (Windows), /proc/cpuinfo (Linux), sysctl hw (macOS). RAM: общий объём, количество модулей, частота, тип (DDR4/DDR5), DIMM slot occupancy — через WMI Win32_PhysicalMemory, dmidecode -t memory. Диски: модель, серийный номер, ёмкость, тип (HDD/SSD/NVMe), интерфейс (SATA/NVMe/SAS), firmware version, SMART-статус — через WMI Win32_DiskDrive, smartctl. Сетевые адаптеры: модель, MAC-адрес, скорость, duplex — через WMI Win32_NetworkAdapter, ethtool.","Точные аппаратные данные позволяют рассчитать TCO оборудования, планировать замену до достижения end-of-life и оптимизировать распределение рабочих нагрузок. Организации с автоматизированным сбором аппаратных данных сокращают сроки аудита оборудования на 80% и выявляют 10–15% устаревших активов, требующих замены в текущем году."
функция,3,Сбор данных об установленном ПО,"Функция сбора данных об установленном программном обеспечении формирует полный перечень программных продуктов на каждом устройстве с точными версиями, путями установки и издателями. Эти данные являются критическим входом для Software Recognition Engine и SAM-оптимизации.","Windows: чтение реестра uninstall-ключей (HKLM и HKCU), MSI product codes, Windows Installer cache, событий установки. Linux: запросы к пакетным менеджерам (dpkg -l, rpm -qa), snap list, flatpak list. macOS: pkgutil --pkgs, ls /Applications, brew list. Для каждого продукта фиксируется: Display Name, Version, Publisher, InstallDate, InstallLocation, UninstallString. Расширенный сбор включает: версии браузеров, офисных пакетов, runtime-сред (.NET, Java, Python), антивирусных продуктов, компонентов ОС (роли и фичи Windows Server).","Полный программный инвентарь позволяет оптимизировать лицензионные затраты, выявлять неразрешённое ПО и обеспечивать compliance перед вендорами. Организация с 10 000+ устройств экономит в среднем 15–25% на лицензиях за счёт выявления неиспользуемых установок и предотвращения рисков недолицензирования при аудите."
функция,3,Интеграция с гипервизорами (VMware/Hyper-V),"Функция интеграции с гипервизорами обеспечивает сбор данных о виртуальных машинах и их хостах напрямую от систем виртуализации. Этот метод предоставляет наиболее достоверные данные о VM-конфигурации, поскольку информация считывается из панели управления гипервизора, а не из гостевой ОС.","VMware vSphere: подключение через vCenter Server API (SOAP/REST) или напрямую к ESXi Host API. Собираются: список VM, их конфигурация (CPU, RAM, диски), состояние питания, VMware Tools status, snapshots, resource pools, хост ESXi, кластер, DRS-группа, datastore, network (dvSwitch/standard switch). Hyper-V: подключение через Hyper-V WMI (root\virtualization\v2) или PowerShell cmdlets (Get-VM). Собираются: имя VM, состояние, vCPU, RAM, виртуальные диски (VHD/VHDX), снапшоты (checkpoint), хост Hyper-V, виртуальные коммутаторы. Интеграция обеспечивает сопоставление VM с хостом и обнаружение orphan-VM без привязки к владельцу.","Интеграция с гипервизорами выявляет 100% виртуальных машин в инфраструктуре, включая выключенные и забытые VM, которые продолжают потреблять ресурсы. Организации с полным учётом виртуальной инфраструктуры снижают затраты на лицензирование и хостинг на 15–20% за счёт удаления неиспользуемых VM и оптимизации распределения ресурсов."
функция,3,Определение версии и редакции ОС,"Функция определения версии и редакции операционной системы формирует критический CI-атрибут, используемый для классификации устройства, оценки уязвимостей и планирования миграций. Точное определение редакции (Home, Pro, Enterprise) критично для лицензионного учёта.","Windows: WMI класс Win32_OperatingSystem (Caption, Version, BuildNumber, OSArchitecture, SerialNumber), wmic os get, а также Registry (CurrentVersion, ProductName, EditionID, ReleaseId, UBR — Update Build Revision). Для точного определения редакции используется лицензионный ключ или KMS-активация. Linux: чтение /etc/os-release (PRETTY_NAME, VERSION_ID), /etc/*release, команды uname -a, lsb_release -a. macOS: system_profiler SPSoftwareDataType, sw_vers (productVersion, buildVersion). Для всех ОС определяется: наименование, версия (major.minor.build), редакция, архитектура (x86/x64/ARM), язык, дата установки.","Точное определение версии и редакции ОС позволяет планировать миграции с устаревших систем, рассчитывать требования лицензирования и обеспечивать compliance. Организации с автоматизированным отслеживанием версий ОС сокращают риски безопасности на 35–50% за счёт своевременного обнаружения устройств с неподдерживаемыми ОС."
функция,2,Сбор сетевых параметров (IP/MAC/FQDN),"Функция сбора сетевых параметров обеспечивает извлечение данных о сетевых интерфейсах устройства: IP-адреса, MAC-адреса, FQDN и доменной принадлежности. Эти данные служат ключевыми идентификаторами для реконсиляции и обеспечивают связь с данными IPAM, NAC и SIEM.","Windows: WMI Win32_NetworkAdapterConfiguration (IPAddress, IPSubnet, DefaultIPGateway, MACAddress, DHCPEnabled, DNSDomain), а также ipconfig /all. Linux: чтение /sys/class/net, вывод ip addr, ip route. macOS: ifconfig, networksetup. Для каждого NIC фиксируется: MAC-адрес (стабильный идентификатор), список IP-адресов (включая IPv6), подсеть, VLAN (через 802.1Q tag), FQDN, DNS-суффиксы, способ получения IP (DHCP/Static). Дополнительно определяется домен Active Directory и Trust Relationship.",Полные сетевые данные обеспечивают корректную корреляцию устройств с сетевыми сегментами и правилами безопасности. При расследовании инцидентов сопоставление IP на момент события с устройством и его владельцем через CMDB сокращает время расследования на 70–80%.
функция,2,Чтение серийных номеров и UUID оборудования,Функция чтения серийных номеров и UUID обеспечивает извлечение уникальных аппаратных идентификаторов устройства из прошивок SMBIOS/DMI. Эти идентификаторы являются якорями для реконсиляции и позволяют однозначно идентифицировать устройство независимо от установленной ОС.,"Данные извлекаются из SMBIOS (System Management BIOS) через: WMI Win32_SystemEnclosure (SerialNumber, SMBIOSAssetTag), Win32_ComputerSystemProduct (UUID, IdentifyingNumber), dmidecode (type 1 — System Information, type 3 — System Enclosure, type 4 — Processor) для Linux, ioreg для macOS. Ключевые поля: Serial Number (производителя), System UUID (уникальный 128-битный идентификатор материнской платы), SKU Number, Asset Tag (если задан). Для виртуальных машин: UUID назначается гипервизором и сохраняется при миграции. Для облачных инстансов: instance ID является аналогом серийного номера.","Надёжные аппаратные идентификаторы предотвращают дублирование записей при переустановках ОС и обеспечивают непрерывность истории актива. Организации с корректной реконсиляцией по serial number + UUID снижают дублирование CI в CMDB до 2–3%, что исключает ошибки при планировании закупок и аудите оборудования."
функция,2,Сбор данных о локальных учётных записях,"Функция сбора данных о локальных учётных записях обеспечивает извлечение информации о пользователях, группах и политиках доступа на устройстве. Эти данные используются Security-слоем для оценки рисков, связанных с привилегированным доступом и неактивными аккаунтами.","Windows: WMI Win32_UserAccount (Name, Disabled, PasswordChangeable, PasswordExpires, SID), net localgroup Administrators, Local Security Policy (secpol.msc). Linux: чтение /etc/passwd, /etc/group, /etc/sudoers, команды getent passwd, getent group, members. macOS: dscl . list /Users, dscl . read /Groups/admin. Для каждой учётной записи определяется: имя, SID/UID, группы (включая привилегированные), статус (enabled/disabled), наличие пароля, дата последнего изменения пароля, дата последнего логона. Интеграция с IAM позволяет сопоставить локальные и доменные аккаунты.","Контроль локальных учётных записей — обязательное требование регуляторов и стандартов безопасности. Выявление неактивных аккаунтов (не использовались > 90 дней), аккаунтов без пароля и привилегированных локальных администраторов снижает риск внутренних угроз на 40–60%. Данные используются при сертификации доступов и аудитах ИБ."
функция,2,Интеграция с облачными провайдерами (AWS/Azure/GCP),"Функция интеграции с облачными провайдерами обеспечивает сбор данных об облачных вычислительных инстансах через API публичных облаков. Этот метод является основным для обнаружения облачных ресурсов, поскольку традиционное сетевое сканирование не применимо к облачным средам.","AWS: EC2 DescribeInstances API через IAM-роль или access keys, возвращает instance ID, instance type, AMI ID, launch time, state, VPC, subnet, security groups, IAM instance profile, tags, public/private IP, key pair name, EBS volumes. Azure: Azure Resource Manager (ARM) API через service principal, возвращает VM name, resource group, VM size, OS disk, data disks, VNet, subnet, NIC, public IP, tags, power state. GCP: Compute Engine API через service account, возвращает instance name, machine type, zone, disks, network interfaces, labels, metadata, status. Интеграция требует: учётных данных с правами на чтение, сетевого доступа к API endpoints, обработки пагинации для больших парков.","Облачная интеграция обеспечивает полный учёт облачных ресурсов и исключает shadow cloud — ресурсы, созданные в обход корпоративных процедур. Организации с Cloud Inventory снижают облачные расходы на 15–25% за счёт выявления неиспользуемых инстансов и неправильно подобранных типов VM."
функция,2,Определение статуса устройства (активен/выключен/в резерве),"Функция определения статуса устройства позволяет классифицировать каждое вычислительное устройство по его текущему состоянию в эксплуатации. Статус устройства влияет на планирование мощностей, расчёт лицензий, мониторинг и управление жизненным циклом актива.","Статус определяется по совокупности признаков: доступность по сети (ping, WMI/SSH-ответ), состояние питания (on/off/hibernate/standby) через API гипервизора или WMI, uptime (SecondsSinceLastBootUp), время последнего успешного сбора данных агентом, статус в Active Directory (enabled/disabled/trusted). Для VM дополнительно: power state (poweredOn/poweredOff/suspended), VMware Tools status, quiescing state. Иерархия статусов: Active (доступен и собирается), Powered Off (выключен, но в инвентаре), Stale (не собирался > N дней), Decommissioned (помечен на списание), Reserved (в резерве, не используется).","Точная классификация статуса устройств позволяет высвобождать лицензии с выключенных и резервных активов, оптимизировать энергопотребление и планировать замену оборудования. Организации с автоматизированным отслеживанием статуса снижают затраты на лицензии на 5–10% за счёт корректного учёта только активных устройств."
функция,1,Сбор данных о контейнерах и Kubernetes,"Функция сбора данных о контейнерах обеспечивает инвентаризацию контейнерных рабочих нагрузок, выполняемых на хостах Docker и в оркестраторах Kubernetes. Контейнерная инфраструктура обладает высокой динамичностью, что требует специализированных методов обнаружения.","Docker: подключение к Docker Daemon API (unix socket / TCP), сбор данных об images, containers (ID, name, image, state, ports, volumes, labels), networks. Kubernetes: подключение через kubeconfig или service account, использование API Server для сбора: pods (name, namespace, node, containers, labels, status), nodes (name, capacity, version, labels), namespaces, deployments, services, configmaps, secrets (без значений). Сбор может выполняться через DaemonSet-агент или sidecar-контейнер. Для каждого pod/container фиксируется: имя, образ, тег образа, ресурсные лимиты (CPU/RAM), статус, node, namespace, labels (включая owner/cost-center).","Инвентаризация контейнеров обеспечивает visibility в динамичную контейнерную среду и позволяет оптимизировать ресурсное потребление. Организации с Kubernetes Inventory выявляют 15–20% неэффективно используемых ресурсов (over-provisioned pods, неиспользуемые namespaces) и обеспечивают compliance требованиям безопасности для контейнерных сред."
функция,1,Сбор данных о VDI-инстансах,"Функция сбора данных о VDI-инстансах (Virtual Desktop Infrastructure) обеспечивает инвентаризацию виртуальных рабочих столов, развёрнутых на платформах Citrix Virtual Apps and Desktops, VMware Horizon, Microsoft AVD (Azure Virtual Desktop). VDI-инстансы требуют специального учёта, поскольку создаются и уничтожаются динамически по запросу пользователей.","Citrix: подключение через Citrix Cloud API или Studio SDK, сбор данных о Machine Catalogs, Delivery Groups, Virtual Machines (tagged/allocated), пользовательских сессиях, опубликованных приложениях. VMware Horizon: подключение через Horizon Connection Server API (REST), сбор данных о пулах (pools), фермах (farms), подготовленных VM, пользовательских сессиях. Microsoft AVD: подключение через Azure ARM API и Microsoft Graph API, сбор данных о host pools, session hosts, workspaces, user sessions, application groups. Для каждого VDI-инстанса фиксируется: имя пула, хост, шаблон (golden image), состояние (available/assigned/disconnected), пользователь, тип (persistent/non-persistent).","Учёт VDI-инстансов позволяет оптимизировать лицензирование VDI-платформ и рабочих мест, планировать мощности хостов и обеспечивать compliance для удалённых сотрудников. Организации с полным VDI-инвентарём снижают затраты на виртуальные рабочие места на 10–15% за счёт оптимизации pool sizing и удаления неиспользуемых persistent-дисков."
функция,1,Сбор данных об обновлениях безопасности (patches),Функция сбора данных об установленных обновлениях безопасности фиксирует patch level устройства — перечень установленных и отсутствующих критических обновлений. Эти данные являются ключевым входом для Vulnerability Management и определяют поверхность атаки устройства.,"Windows: WMI Win32_QuickFixEngineering (KB ID, InstallDate), а также Windows Update API (IUpdateSearcher) для определения отсутствующих обновлений. Определяется: последний установленный KB, дата установки, статус WU (автоматические обновления enabled/disabled), версия OS Build (UBR — Update Build Revision). Linux: менеджеры обновлений (yum check-update, apt list --upgradable, zypper list-updates), статус установки security-patches по CVE. macOS: softwareupdate --list, системные обновления безопасности. Данные о patches коррелируются с базой CVE для определения уязвимостей.",Данные об обновлениях безопасности позволяют приоритизировать устранение уязвимостей и обеспечивать compliance требованиям регуляторов. Организации с автоматизированным отслеживанием patch level сокращают среднее время устранения критических уязвимостей (MTTR) с недель до 24–72 часов и проходят аудиты ИБ без критических замечаний.
функция,1,Сбор данных о шифровании дисков (BitLocker/FileVault/LUKS),"Функция сбора данных о состоянии шифрования дисков определяет, защищены ли данные на устройстве полнодисковым шифрованием. Это обязательное требование большинства стандартов безопасности и compliance для мобильных и портативных устройств.","Windows BitLocker: WMI Win32_EncryptableVolume (ProtectionStatus — 0=Off, 1=On, 2=Unknown; EncryptionMethod — AES 128/256), manage-bde -status. macOS FileVault: fdesetup status, diskutil apfs list (encryption status). Linux LUKS: cryptsetup status, lsblk -f (crypto type), /etc/crypttab. Для каждого тома определяется: статус шифрования (encrypted/decrypting/encrypted+locked), метод шифрования (AES-XTS, AES-CBC), версия, наличие recovery key. Интеграция с UEM/MDM позволяет централизованно управлять политиками шифрования.","Контроль шифрования дисков — обязательное требование GDPR, HIPAA, PCI DSS и корпоративных политик. Устройства без шифрования при утере или краже создают риск утечки конфиденциальных данных и репутационные потери. Организации с автоматизированным контролем шифрования достигают 99%+ compliance по этому показателю."
