тип,балл,Параметры,Общая часть,Техническая часть,Бизнес часть
функция,3,Категоризация и тегирование,"Классификация тикетов по типам (инцидент, запрос на обслуживание, проблема, изменение), категориям и подкатегориям с возможностью тегирования для гибкой фильтрации.","Иерархическая модель классификации (3-4 уровня вложенности), теги с поддержкой множественного назначения, автоматическая категоризация на основе ключевых слов или ML-моделей. Категория определяет workflow, SLA и группу назначения.","Структурированная категоризация обеспечивает точную аналитику по типам обращений, выявляет узкие места инфраструктуры и позволяет оптимизировать распределение ресурсов поддержки."
функция,2,"Связь тикетов (parent/child, related)","Механизм установления связей между тикетами для группировки связанных обращений, управления массовыми инцидентами и отслеживания зависимостей.","Поддержка связей типа parent-child (основной тикет и подзадачи), related (связанные инциденты), duplicate (дубли). При обновлении родительского тикета автоматически обновляются дочерние. Используется для управления major incidents и плановыми работами.","Связи тикетов критичны при массовых сбоях: позволяют группировать сотни обращений по одной проблеме, сокращая избыточную работу на 40-60% и обеспечивая единую точку коммуникации."
функция,3,SLA-ориентированная маршрутизация,"Автоматическая маршрутизация тикетов с учётом SLA-параметров: время реакции, время разрешения, приоритет и доступность исполнителей.","Движок бизнес-правил анализирует оставшееся время до SLA breach и маршрутизирует тикет на наиболее доступного квалифицированного агента. Поддерживается интеграция с календарём рабочего времени, учёт часовых поясов и выходных дней.","SLA-ориентированная маршрутизация снижает количество нарушений SLA на 25-40%, предотвращая финансовые санкции и повышая доверие пользователей к IT-услугам."
функция,3,Эскалация (автоматическая и ручная),Механизм повышения уровня обработки тикета при приближении к SLA breach или при невозможности разрешения на текущем уровне.,Функциональная эскалация — передача на вышестоящую линию поддержки (L1?L2?L3). Иерархическая эскалация — информирование руководства. Автоматическая эскалация запускается по таймеру при приближении к SLA breach с email/SMS/Slack-уведомлениями.,Чёткие правила эскалации предотвращают 'застревание' тикетов и обеспечивают своевременное привлечение нужных ресурсов. Организации с автоматической эскалацией показывают MTTR на 15-25% ниже.
функция,2,Bulk actions и mass updates,"Возможность массовых операций над группой тикетов: изменение статуса, назначение, категория, приоритет.","Фильтрация по критериям с последующим применением операций к выборке. Поддержка массового назначения, изменения статуса, добавления комментариев и обновления полей через batch API.","Bulk actions сокращают время обработки массовых инцидентов на 50-70%, позволяя одним действием обновлять сотни связанных тикетов при разрешении major incident или плановых работ."
категория,3,Критерии (Жизненный цикл тикета),Управление состояниями тикета на протяжении всего цикла обработки: от регистрации до закрытия. Стандартный workflow (New ? Assigned ? In Progress ? Resolved ? Closed) лежит в основе ITIL-совместимого процесса управления инцидентами и запросами на обслуживание.,"Workflow-движок с поддержкой конечного автомата (finite state machine), где каждый статус имеет разрешённые переходы, условия перехода (business rules) и действия при переходе (автоматические уведомления, обновление полей, эскалация). Интеграция с CMDB позволяет обновлять статус CI при изменении статуса тикета.","Стандартизированный жизненный цикл обеспечивает прогнозируемость, прозрачность и контроль над обработкой каждого обращения. Без чёткого workflow организации теряют до 20% тикетов из виду, а пользователи не получают обратной связи о статусе."
функция,3,Статусы и workflow (New ? Assigned ? In Progress ? Resolved ? Closed),"Стандартная ITIL-модель жизненного цикла тикета, обеспечивающая прозрачность и контроль на каждом этапе обработки.","Конечный автомат с предопределёнными статусами: New (новый), Assigned (назначен), In Progress (в работе), Resolved (разрешён), Closed (закрыт). Каждый переход фиксируется с timestamp и автором, обеспечивая полный аудитный след.","Стандартизированный workflow является фундаментом измеримости процессов. Он позволяет рассчитывать ключевые метрики (MTTR, SLA compliance) и обеспечивает пользователям прозрачность статуса обращения."
функция,2,Custom workflow builder,Визуальный конструктор пользовательских workflow для специфических типов тикетов и процессов организации.,"Drag-and-drop интерфейс для создания кастомных статусов, переходов, условий (if-then-else) и действий (notifications, field updates, webhooks). Поддержка параллельных ветвей и согласований (approvals).","Custom workflow builder позволяет адаптировать Service Desk под уникальные процессы организации без разработки кода, сокращая time-to-deploy на 30-50%."
функция,2,Автоматические переходы по условиям,"Автоматическая смена статуса тикета при выполнении заданных условий: ответ пользователя, обновление поля, приближение к SLA.","Движок business rules с триггерами (on create, on update, on timer) и условиями (field values, SLA timers, user actions). Автоматические действия: change status, assign, notify, update related records.","Автоматические переходы снижают ручной труд агентов на 15-25%, ускоряют обработку типовых сценариев и предотвращают простои тикетов в статусах ожидания."
категория,3,Критерии (Self-service portal),"Портал самообслуживания — основной интерфейс взаимодействия пользователей с IT-услугами. Обеспечивает возможность создания заявок, отслеживания статуса, доступа к каталогу услуг (Service Catalog) и базе знаний, а также персонализированного представления информации. Качество портала напрямую влияет на adoption self-service и deflection rate.","Веб-приложение с responsive/adaptive дизайном, интегрированное через REST API с ticketing-системой, Service Catalog и Knowledge Base. Реализуется на современных фронтенд-фреймворках (React, Angular) с поддержкой SSO (SAML 2.0, OAuth 2.0), drag-and-drop кастомизации виджетов и ролевой модели доступа.","Интуитивный self-service portal снижает количество обращений к агентам на 30-50%, повышает удовлетворённость пользователей (CSAT) и ускоряет получение IT-услуг. Организации с развитым порталом показывают время создания заявки менее 2 минут и self-service adoption rate выше 60%."
функция,3,Интуитивный portal для пользователей,"Удобный веб-интерфейс, позволяющий пользователям без специальной подготовки создавать заявки, искать решения и заказывать услуги.","Интерфейс с динамическими формами, зависящими от категории запроса, встроенным поиском по KB, каталогом услуг с SLA и стоимостью, и личным кабинетом с историей обращений.","Интуитивность портала определяет adoption rate: сложный интерфейс отпугивает пользователей, повышая нагрузку на первую линию. Хороший UX портала повышает CSAT на 20-30%."
функция,2,Mobile responsiveness,"Адаптивный дизайн портала, корректно отображающийся на мобильных устройствах и планшетах.","CSS-фреймворки с адаптивной сеткой (Bootstrap, Tailwind), touch-friendly элементы интерфейса, оптимизация загрузки для мобильных сетей. PWA-подход позволяет добавить иконку на домашний экран.",40-50% сотрудников enterprise-компаний обращаются к IT-системам с мобильных устройств. Mobile responsiveness критична для обеспечения непрерывного доступа к поддержке.
функция,1,Доступность 24/7,Непрерывная доступность портала самообслуживания в режиме 24/7 для глобальных и удалённых команд.,"Облачная архитектура (SaaS) с multi-region deployment, CDN для статического контента, автоматическое масштабирование и резервирование. SLA доступности портала — 99.5%+",Для глобальных организаций с разными часовыми поясами 24/7 доступность портала критична: 30-40% обращений поступает в нерабочие часы штаб-квартиры.
функция,2,Персонализированный dashboard,"Настраиваемая панель пользователя с виджетами: мои тикеты, избранные статьи KB, быстрые действия, уведомления.","Ролевая модель dashboard с виджетами, фильтруемыми по пользователю (my tickets, my approvals, my requests). Поддержка drag-and-drop настройки, интеграция с системой уведомлений.",Персонализированный dashboard повышает engagement пользователей на 25-35% и сокращает время навигации к нужной функции.
категория,2,Критерии (Knowledge Base),"Централизованное хранилище структурированных знаний IT-организации, включающее процедуры, инструкции, результаты анализа проблем (RCA), обходные решения (workarounds) и FAQ. Knowledge Base — основной инструмент снижения нагрузки на поддержку через самообслуживание и повышения First Call Resolution.","Структурированное хранилище статей с иерархической категоризацией, полнотекстовым поиском (Elasticsearch/Solr), ролевой моделью доступа и жизненным циклом публикации (draft ? review ? published ? archived). Интеграция с Service Desk для автоматического предложения релевантных статей при создании тикета.","Развитая Knowledge Base позволяет достичь FCR > 40% и снизить количество обращений на 20-30%. Каждая статья, помогающая пользователю решить проблему самостоятельно, — это обращение, не попавшее в очередь поддержки. KB также сохраняет корпоративный know-how при увольнении ключевых специалистов."
функция,3,Централизованная база знаний,"Единое хранилище знаний, доступное агентам и пользователям, с структурированной категоризацией и контролем версий.","Иерархическая структура категорий (3-4 уровня), rich-text редактор, поддержка вложений и скриншотов, версионирование статей, workflow утверждения (draft ? review ? approve ? publish) и ролевой доступ.","Централизация знаний устраняет разрозненность информации в Confluence, SharePoint и личных заметках. Организации с единой KB показывают time-to-resolution на 15-25% ниже."
функция,3,Поиск по KB,"Полнотекстовый поиск по базе знаний с автодополнением, фильтрацией и ранжированием результатов по релевантности.","Индексация на основе Elasticsearch или аналогов с поддержкой морфологии, fuzzy search, фильтрации по категориям и тегам. Интеграция с NLP для понимания намерений пользователя.","Качественный поиск — ключевой фактор adoption KB. Пользователи находят решение в течение 30 секунд в 70% случаев, что напрямую влияет на deflection rate."
функция,1,AI-генерация статей из resolved tickets,Автоматическое создание черновиков статей базы знаний на основе разрешённых тикетов с качественным решением.,"NLP-модели анализируют резолюции тикетов, выделяют проблему и решение, формируют структурированную статью. Требуется human review перед публикацией.","AI-генерация ускоряет наполнение KB в 3-5 раз, особенно в начальный период внедрения. Снижает нагрузку на аналитиков по созданию документации."
функция,1,Рейтинг и feedback на статьи,Механизм оценки полезности статей пользователями и агентами для поддержания актуальности и качества контента.,"Система likes/dislikes, звёздного рейтинга и текстового feedback. Аналитика по просмотрам, переходам и оценкам позволяет выявлять устаревшие статьи.","Feedback loop обеспечивает постоянное улучшение качества KB. Статьи с низким рейтингом пересматриваются, что повышает доверие пользователей к базе знаний."
функция,1,Deflection rate (снижение количества тикетов),"Метрика процента обращений, разрешённых через self-service (KB, портал, чат-бот) без создания тикета.",Рассчитывается как отношение (обращения в self-service ? тикеты созданные) / обращения в self-service ? 100%. Требует интеграции аналитики портала и tracking пользовательских сессий.,Целевой deflection rate — 40-60%. Каждый процент роста deflection экономит 1-2% годового бюджета IT-поддержки за счёт снижения нагрузки на агентов.
функция,1,Self-service adoption rate,"Метрика доли пользователей, регулярно использующих self-service каналы для решения своих запросов.","Отслеживается через аналитику портала: уникальные пользователи, частота посещений, ratio создания тикетов к посещениям портала. Требует настройки Google Analytics или встроенной аналитики.",Adoption rate выше 60% сигнализирует о зрелости self-service культуры. Низкий adoption (< 30%) указывает на проблемы с UX или качеством контента KB.
категория,3,Критерии (SLA Management),"Управление уровнями сервиса (Service Level Agreements) — ключевая функция Service Desk, обеспечивающая согласованность и измеримость IT-услуг. Включает определение, отслеживание и отчётность по SLA-параметрам: время реакции, время разрешения, доступность. SLA Management создаёт доверие между IT и бизнесом через доказуемые обязательства.","SLA-движок с поддержкой календарей рабочего времени, часовых поясов, праздников и выходных. Расчёт оставшегося времени до breach в реальном времени, интеграция с workflow для автоматической эскалации. Поддержка иерархических SLA (global ? service-specific ? customer-specific) и OLA/UC.","Эффективное SLA Management снижает количество нарушений на 30-50%, предотвращает финансовые штрафы и повышает доверие бизнеса к IT. Организации с real-time SLA tracking показывают SLA compliance на 15-20% выше, чем при ручном отслеживании."
функция,3,Response time (время реакции),"SLA-параметр, определяющий максимальное время между регистрацией тикета и первым действием агента (признание, назначение, комментарий).","Измеряется как разница между created_at и первым update агента. Настраивается по приоритетам: P1 (< 15 мин), P2 (< 1 час), P3 (< 4 часа), P4 (< 8 часов). Автоматические алерты при приближении к порогу.",Время реакции — первичный индикатор качества поддержки для пользователей. 70% удовлетворённости определяется скоростью первого ответа.
функция,3,Resolution time (время разрешения),"SLA-параметр, определяющий максимальное время от регистрации до полного разрешения и закрытия тикета.","Измеряется как разница между created_at и resolved_at с вычетом времени ожидания пользователя (pause timer). Зависит от приоритета, категории и доступности исполнителей. Интеграция с календарём рабочего времени.",Resolution time напрямую коррелирует с финансовыми потерями от downtime. Снижение MTTR на 1 час для P1-инцидентов экономит десятки тысяч долларов в год для крупных организаций.
функция,2,Availability SLA (%),"Метрика доступности IT-сервисов, измеряемая как процент времени, когда сервис был операционен за отчётный период.","Рассчитывается как (общее время ? downtime) / общее время ? 100%. Интеграция с monitoring-системами для автоматического учёта простоев. Целевые значения: 99.5% (ежемесячное окно обслуживания < 3.6ч), 99.9% (< 43 мин).",Availability SLA — ключевой показатель в контрактах с бизнесом и внешними провайдерами. Нарушение availability SLA может влечь штрафы и репутационные потери.
функция,2,Custom SLA по категориям/приоритетам,"Возможность настройки индивидуальных SLA для разных типов обращений, сервисов и групп пользователей.",Иерархическая модель SLA: global SLA ? service-specific SLA ? category-specific SLA ? customer-specific SLA. Поддержка матрицы приоритетов (Impact ? Urgency) с разными таймерами для каждой ячейки.,"Гибкая настройка SLA позволяет оптимизировать ресурсы: критичные сервисы получают агрессивные SLA, вспомогательные — стандартные. Это снижает операционные затраты на 10-15%."
функция,1,Per-customer SLA (для MSP),"Независимые SLA для каждого клиента MSP (Managed Service Provider), учитывающие специфику контрактов и требований.","Multi-tenant архитектура с изолированными SLA-профилями для каждого клиента. Поддержка client-specific календарей, часовых поясов и escalation paths.","Per-customer SLA критично для MSP, обслуживающих клиентов с разными требованиями. Позволяет избежать путаницы и штрафов за нарушение индивидуальных контрактных обязательств."
функция,2,Real-time tracking,Отслеживание SLA-метрик в реальном времени с отображением оставшегося времени до breach для каждого тикета.,"Таймеры SLA, обновляемые каждые 30-60 секунд, с цветовой индикацией (зелёный/жёлтый/красный). Dashboard для supervisor с aggregate метриками SLA compliance по командам и категориям.",Real-time tracking позволяет супервайзерам проактивно управлять workload и предотвращать нарушения SLA до их наступления. Снижает breach rate на 20-30%.
функция,2,Алерты при приближении к breach,Автоматические уведомления при достижении порогового значения времени до SLA breach (обычно 50% и 80%).,"Configurable thresholds (50%, 75%, 90%) с уведомлениями через email, SMS, Slack/Teams, push-уведомления. Эскалация на supervisor при достижении критического порога.",Проактивные алерты дают агентам и супервайзерам время на принятие мер до breach. Организации с алертами показывают на 25% меньше нарушений SLA.
функция,1,Dynamic SLA (автоматическая корректировка),"Автоматическое изменение SLA-параметров в зависимости от контекста: массовый инцидент, нерабочее время, доступность специалистов.","Движок business rules, анализирующий контекст (количество связанных тикетов, время суток, загрузку команд) и корректирующий SLA-таймеры. Интеграция с monitoring для автоматического расширения SLA при массовых сбоях.","Dynamic SLA предотвращает недостижимые обязательства при массовых инцидентах, сохраняя реалистичность и справедливость SLA. Снижает количество формальных нарушений на 15-20%."
функция,1,SLA breach analysis и reporting,"Аналитика и отчётность по нарушениям SLA с выявлением причин, трендов и узких мест.","Отчёты с разбивкой по категориям, командам, агентам и временным периодам. Drill-down анализ root cause breach: перегрузка команды, недостаток квалификации, сложность инцидентов.","Breach analysis выявляет системные проблемы в процессах и ресурсах, позволяя принимать data-driven решения по оптимизации поддержки."
категория,2,Критерии (AI-триаж),"Применение технологий искусственного интеллекта для автоматической классификации, маршрутизации и приоритизации входящих обращений. AI-триаж сокращает ручной труд первой линии, ускоряет обработку и повышает точность маршрутизации за счёт анализа текста обращения, контекста пользователя и исторических данных.","ML/NLP-модели (supervised learning на исторических тикетах) для классификации по категории, приоритету и группе назначения. Используются алгоритмы NLP (TF-IDF, BERT, LLM) для извлечения смысла из текста обращения, sentiment analysis для определения критичности и предиктивные модели для оценки сложности resolution.","AI-триаж сокращает время первичной обработки тикетов с 5-10 минут до секунд, повышает точность маршрутизации на 20-30% и снижает нагрузку на первую линию на 15-25%. Организации с AI-триажем показывают MTTR на 10-15% ниже."
функция,2,Автоматическая классификация тикетов,"AI-определение категории, подкатегории и приоритета тикета на основе анализа текста обращения без участия агента.","ML-модель, обученная на исторических данных, анализирует тему, описание и вложения тикета, извлекает entities (сервис, симптом, система) и назначает категорию с confidence score. При низком confidence — эскалация на human agent.","Автоматическая классификация повышает точность категоризации на 25-40% по сравнению с ручной, устраняя человеческие ошибки и сокращая время обработки."
функция,2,AI-маршрутизация,"Интеллектуальное направление тикетов на наиболее подходящего агента или группу на основе содержания обращения, загрузки и компетенций.","Recommendation engine, анализирующий competency matrix агентов, текущую загрузку, историю успешных resolution по категориям и языку обращения. Использует collaborative filtering и content-based подходы.","AI-маршрутизация повышает FCR на 10-20%, сокращая количество переассайнментов между группами и время ожидания в очередях."
функция,2,Предиктивная приоритизация,Оценка потенциального влияния тикета на бизнес до назначения приоритета на основе AI-анализа содержания и контекста.,"ML-модель, анализирующая текст обращения, затронутый CI (из CMDB), историю инцидентов и паттерны для прогнозирования business impact. Корректирует стандартный приоритет при наличии аномалий.","Предиктивная приоритизация предотвращает недооценку критичных обращений, снижая количество escalated инцидентов на 15-20%."
категория,2,Критерии (AI-помощь агентам),"AI-инструменты для повышения продуктивности агентов поддержки: автоматические рекомендации по решению, генерация ответов, суммаризация переписок и подбор релевантных статей из Knowledge Base. Эти инструменты сокращают время на поиск информации и повышают качество коммуникации с пользователями.",,"AI-помощь агентам сокращает среднее время обработки тикета на 20-30%, повышает FCR на 10-15% и снижает onboarding time для новых агентов с месяцев до недель."
функция,2,Resolution suggestions,Автоматические рекомендации по решению на основе анализа текущего тикета и похожих resolved обращений из истории.,"Similarity search по векторным эмбеддингам тикетов, извлечение resolution из похожих closed cases, ранжирование по relevance score. Отображается агенту в боковой панели.","Resolution suggestions сокращают time-to-resolution на 15-25% для типовых проблем, особенно для новых агентов, ещё не освоивших все процедуры."
функция,1,Conversation summaries,Автоматическая генерация краткого содержания длинной переписки для быстрого понимания контекста при передаче тикета.,"LLM-модель для extractive или abstractive summarization, формирующая краткое изложение проблемы, предпринятых действий и текущего статуса.","Summaries сокращают время разбора контекста при эскалации с 10-15 минут до 30 секунд, ускоряя обработку и снижая фрустрацию агентов."
функция,1,Auto-drafting ответов,Автоматическая генерация черновика ответа агенту на основе анализа тикета и релевантных статей KB.,LLM с RAG-архитектурой: извлечение релевантных статей KB + генерация персонализированного ответа с учётом тона коммуникации. Агент редактирует черновик перед отправкой.,"Auto-drafting сокращает время написания ответа на 30-40%, повышает консистентность коммуникации и снижает орфографические ошибки."
функция,2,Knowledge base recommendations,Автоматический подбор релевантных статей базы знаний при создании или обработке тикета.,Semantic search по векторным эмбеддингам статей KB и текста тикета. Ранжирование по cosine similarity с confidence score.,"KB recommendations повышают использование базы знаний на 25-35%, ускоряют обучение новых агентов и повышают FCR."
категория,1,Критерии (AI-автономное решение),"Технологии автономного разрешения обращений без участия human agent: AI-агенты, чат-боты и virtual agents, способные понимать запросы, выполнять действия в смежных системах (IAM, CMDB) и предоставлять решения пользователям. Это наиболее перспективное направление снижения операционных затрат на поддержку.",,"AI-автономные агенты разрешают 20-40% типовых запросов (сброс пароля, предоставление доступа, статус заказа) без участия human, снижая cost per ticket на 30-50%. Однако требуется careful rollout для сохранения качества обслуживания."
функция,1,AI agents для автономного resolution,"Автономные AI-агенты, выполняющие сквозные задачи (end-to-end) от понимания запроса до выполнения действий в IT-системах.","LLM-агенты с tool use capability, подключённые к API IT-систем (IAM, CMDB, monitoring). Могут выполнять provisioning, перезапуск сервисов, обновление данных. Логирование всех действий для audit.",AI-агенты для end-to-end resolution сокращают MTTR на 40-60% для типовых запросов. Требуют тщательного тестирования и постепенного расширения scope автоматизации.
функция,1,Chatbots и virtual agents,"AI-чат-боты для первичной обработки обращений через чат, мессенджеры и портал.","Conversational AI с NLP/NLU, intent recognition, entity extraction и интеграцией к KB и ticketing API. Поддержка мультиязычности и контекстного диалога.","Чат-боты разрешают 15-30% tier-1 запросов, снижая нагрузку на human agents и обеспечивая 24/7 первую линию поддержки без дополнительных затрат."
функция,2,Intelligent handoff к human agent,Умная передача разговора от AI-бота к human agent с полным контекстом при невозможности автономного разрешения.,"Триггеры handoff: low confidence, сложный запрос, негативный sentiment, запрос эскалации. Передача полной истории диалога, извлечённых entities и попыток resolution в тикет для human agent.","Intelligent handoff обеспечивает бесшовный переход от AI к human, сохраняя пользовательский опыт и сокращая повторные вопросы на 50-70%."
категория,2,Критерии (Workflow automation),"Автоматизация сервисных процессов, выходящих за рамки стандартных ITIL-практик. Включает no-code/low-code конструктор процессов, автоматические действия (assignment, notification, update), enforcement SLA и правила эскалации. Workflow automation связывает Service Desk с внешними системами в единые сквозные процессы.",,"Workflow automation сокращает время выполнения согласований с дней до часов, устраняет ручные переходы между системами и повышает прозрачность статуса процессов. Организации с развитой автоматизацией показывают operational efficiency на 25-40% выше."
функция,2,No-code/low-code builder,"Визуальный конструктор workflow, позволяющий аналитикам и администраторам создавать автоматизированные процессы без программирования.","Drag-and-drop интерфейс с компонентами: triggers, conditions, actions, timers, API calls. Поддержка переменных, loops и error handling. BPMN-совместимая нотация.","No-code builder сокращает time-to-automation с недель разработки до часов конфигурации, снижая зависимость от IT-ресурсов и ускоряя внедрение изменений процессов."
функция,3,"Автоматические actions (assignment, notification, update)","Автоматические действия, выполняемые при наступлении триггерных событий: назначение тикета, отправка уведомлений, обновление полей.","Business rules engine с триггерами (on create, on update, on schedule) и действиями (assign, notify, update fields, create related records, call external API). Поддержка conditional logic и chaining.","Автоматические actions устраняют 40-60% рутинных операций агентов, сокращают time-to-assignment и предотвращают human errors при обработке типовых сценариев."
функция,2,SLA enforcement automation,"Автоматическое применение SLA-правил: запуск таймеров, эскалация при приближении к breach, обновление приоритетов.","SLA engine с бизнес-календарями, таймерами рабочего времени и rules-based escalation. Автоматическое определение SLA-профиля на основе категории, сервиса и запросчика.",Автоматическое enforcement SLA снижает количество пропущенных нарушений на 40-50% и обеспечивает консистентное применение SLA-политик без ручного контроля.
функция,3,Escalation rules,Настраиваемые правила эскалации для автоматического повышения уровня обработки тикетов по временным и условным триггерам.,"Многоуровневая модель escalation: functional (L1?L2?L3) и hierarchical (supervisor?manager?director). Поддержка time-based triggers, threshold conditions и multi-channel notifications.","Чёткие escalation rules предотвращают задержки в обработке, обеспечивают привлечение нужных ресурсов вовремя и повышают прозрачность процессов для руководства."
категория,2,Критерии (IT-интеграции),"Интеграции Service Desk с техническими системами инфраструктуры: мониторингом, CMDB, RMM-инструментами и DevOps-платформами. Эти интеграции обеспечивают автоматическое создание тикетов из alerts, обогащение контекстом из CMDB и сквозную автоматизацию IT-процессов.","Двунаправленные интеграции через REST API и webhooks: SNMP/syslog для мониторинга, CMDB API для привязки к CI, RMM-интеграция для remote actions, DevOps-API (Jira, GitHub) для связи с разработкой. Data mapping и transformation через middleware или ESB.","IT-интеграции устраняют разрыв между обнаружением проблемы и регистрацией тикета, сокращая time-to-ticket с минут до секунд. Организации с полным набором интеграций показывают MTTR на 20-30% ниже за счёт автоматического обогащения контекстом."
