тип,балл,Параметры,Общая часть,Техническая часть,Бизнес часть
функция,2,Blueprints & deployment templates,"Система управления шаблонами развёртывания (blueprints), определяющими стандартные архитектуры облачных сервисов: состав ресурсов, их конфигурации, сетевые связи, политики безопасности и тегирования. Blueprint обеспечивает repeatable, compliant deployments без необходимости каждый раз проектировать архитектуру с нуля.","Blueprint определяется в декларативном формате (YAML/JSON) и включает: список ресурсов с параметрами, зависимости между ними, политики тегирования, security-правила, post-deployment скрипты. Поддерживает параметризацию: переменные, подставляемые при заказе (имя проекта, окружение, размер инстанса). Версионирование шаблонов с возможностью rollback. Marketplace готовых blueprints для типовых сценариев: 3-tier web app, Kubernetes cluster, data pipeline.","Стандартизирует архитектуру облачных развёртываний, снижая технический долг и риски misconfiguration. Сокращает time-to-market: типовые сценарии развёртываются за минуты вместо дней проектирования. Обеспечивает compliance by design: каждый blueprint проходит security review перед публикацией в каталог."
функция,3,Multi-cloud inventory discovery,"Автоматическое обнаружение и регистрация всех облачных ресурсов across accounts, subscriptions, projects и regions всех подключённых облачных провайдеров. Обеспечивает непрерывное поддержание актуального реестра ресурсов с отслеживанием изменений конфигураций.","Использует polling-based и event-driven подходы: регулярное полное сканирование + подписка на change events от облачных провайдеров. Собирает метаданные: тип ресурса, ID, регион, VPC, attached storage, security groups, tags, creation time. Коррелирует ресурсы по зависимостям: VM ? disk ? network interface ? subnet ? VPC. Выявляет orphaned resources (unattached disks, unused IPs) и shadow resources, созданные в обход CMP. API для экспорта inventory в CMDB, ITAM и security-сканеры.","Обеспечивает полную visibility облачной инфраструктуры — фундамент для cost optimization, security и governance. Выявляет неучтённые ресурсы, которые продолжают тарифицироваться. Ускоряет security audit и incident response: полный реестр ресурсов доступен в несколько кликов."
функция,2,Resource tagging & metadata management,"Централизованное управление тегами и метаданными облачных ресурсов: определение теговой стратегии, автоматическое применение обязательных тегов, валидация completeness тегирования, remediation ресурсов без тегов. Теги являются основой для cost allocation, access control и lifecycle management.","Определяет обязательный набор тегов (owner, project, environment, cost-center, data-classification) с валидацией при provisioning. Поддерживает inheritance тегов: ресурс автоматически наследует теги от subscription/account/project. Tag compliance dashboard отображает процент ресурсов с полным набором тегов. Автоматический remediation: недостающие теги добавляются из directory service (AD/LDAP) или маршрутизируются на workflow согласования. Интеграция с FinOps для tag-based cost allocation.","Обеспечивает основу для точного cost allocation: без тегов невозможно распределить затраты по подразделениям. Ускоряет поиск ресурсов и определение ответственных при инцидентах. Поддерживает governance: каждый ресурс имеет владельца, проект и окружение."
функция,2,Resource lifecycle management,"Управление полным жизненным циклом облачных ресурсов от создания до удаления: отслеживание возраста, статуса использования, применение lifecycle-политик (auto-shutdown dev-ресурсов, удаление временных окружений), архивирование неактивных данных. Предотвращает бесконтрольный рост облачных затрат за счёт устаревших и неиспользуемых ресурсов.","Отслеживает метрики использования: CPU utilization, network I/O, disk I/O для каждого ресурса. Применяет lifecycle policies: auto-shutdown dev/test в нерабочее time, удаление resources по expiration tag, архивирование неактивных storage tiers (S3 Glacier, Azure Cool). Интегрируется с ITSM для создания approval workflow перед удалением production-ресурсов. Dashboard unused/underutilized resources с рекомендациями по действиям.","Снижает облачные расходы на 10-20% за счёт устранения неиспользуемых ресурсов и оптимизации storage tiers. Автоматизирует cleanup временных окружений, предотвращая 'забытые' ресурсы. Обеспечивает compliance с политиками хранения данных через автоматическое архивирование."
функция,3,Self-service portal,"Веб-портал, предоставляющий конечным пользователям возможность заказывать облачные ресурсы, отслеживать статус заказов, управлять своими ресурсами и просматривать связанные затраты без обращения в IT-отдел. Является основным интерфейсом взаимодействия бизнеса с облачной инфраструктурой.","Реализован как responsive web-приложение с SSO-аутентификацией через корпоративный IAM. Поддерживает role-based UI: различные каталоги сервисов и уровни доступа для разработчиков, DevOps-инженеров, QA, business users. Интегрирован с service catalog для отображения доступных сервисов, с approval workflow для согласования заказов, с cost management для отображения стоимости. Мобильная адаптация для базовых операций: просмотр ресурсов, alerts, approvals.",Повышает удовлетворённость пользователей: получение ресурсов за минуты вместо дней ожидания ticket. Снижает операционную нагрузку на cloud-ops на 40-60%. Создаёт прозрачность: пользователь видит стоимость ресурса до заказа и свои текущие затраты. Обеспечивает governance через встроенные approval flows и политики.
функция,3,Service catalog management,"Управление каталогом облачных сервисов — структурированным реестром одобренных облачных услуг, доступных для заказа через self-service portal. Каждая позиция каталога включает описание, параметры, стоимость, SLA и workflow согласования. Является 'меню' облачных возможностей для организации.","Каталог структурирован по категориям: compute, storage, network, database, containers, AI/ML services. Каждый сервис привязан к blueprint с параметризуемыми опциями. Поддерживает versioning сервисов: обновление blueprints с сохранением backward compatibility. RBAC на уровне сервиса: доступность зависит от роли пользователя и команды. Интеграция с cost engine для расчёта indicative pricing при заказе. API для импорта сервисов из внешних источников.","Стандартизирует предоставляемые облачные сервисы, исключая ad-hoc развёртывания. Обеспечивает прозрачность стоимости и SLA для каждого сервиса. Ускоряет onboarding новых команд: готовый каталог вместо проектирования с нуля. Поддерживает chargeback: каждый заказанный сервис привязан к cost center."
функция,3,Cloud cost tracking & allocation,"Сбор, нормализация и распределение данных об облачных затратах по бизнес-структуре организации. Обеспечивает visibility: кто, сколько и на какие ресурсы тратит в облаке. Является технической основой FinOps-практики chargeback/showback.","Собирает billing-данные через native APIs: AWS Cost and Usage Report, Azure Cost Management API, GCP Cloud Billing API. Нормализует валюты, единицы измерения и naming conventions в единую модель. Распределяет shared costs (VPC, NAT Gateway, monitoring) по пропорциональной модели. Tag-based allocation: автоматическое распределение по owner/project/cost-center tags. Hierarchy-based allocation: привязка accounts/subscriptions к организационной структуре. Интеграция с ERP для загрузки chargeback-файлов.",Превращает непрозрачный cloud bill в структурированный отчёт по подразделениям. Обеспечивает основу для chargeback/showback-моделей. Выявляет аномалии в расходах: рост затрат на 50%+ за месяц triggers alert. Поддерживает переговоры с провайдерами за счёт детальной аналитики потребления.
функция,2,Chargeback / Showback,"Механизмы внутреннего распределения облачных затрат: showback — отчётность о затратах по подразделениям без переноса средств, chargeback — формальное списание затрат на бюджеты подразделений. Создаёт финансовую ответственность за облачные ресурсы.","Showback: автоматическая генерация monthly reports с детализацией по командам, проектам, сервисам. Dashboard с drill-down от общего бюджета до line items. Chargeback: генерация chargeback-файла для импорта в ERP (SAP, Oracle) с GL codes, cost centers, allocation rules. Поддержка обоих гибридных моделей: showback для всех + chargeback для крупнейших потребителей. Custom pricing: возможность добавления markup или internal pricing для сервисов.",Showback создаёт культуру cost awareness: каждая команда видит свои затраты. Chargeback формирует financial accountability: затраты влияют на бюджет подразделения. Средняя экономия при внедрении chargeback — 15-25% за счёт активной оптимизации команд. Обеспечивает справедливое распределение IT-затрат между бизнес-подразделениями.
функция,2,Budgeting & forecasting,"Функция планирования и прогнозирования облачных расходов: установка бюджетов на различных уровнях (account, project, team), отслеживание фактических расходов против бюджета, прогнозирование расходов на конец периода на основе трендов и Machine Learning.","Поддерживает иерархические бюджеты: организация ? подразделение ? проект ? team. Alerts при достижении порогов: 50%, 75%, 90%, 100% бюджета. ML-based forecasting: прогноз расходов на 1/3/6/12 месяцев на основе исторических данных с учётом seasonality и трендов. What-if analysis: моделирование влияния планируемых изменений (добавление 10 VM, Reserved Instances) на бюджет. Integration с FinOps для согласования облачных бюджетов с общим IT-бюджетом.",Обеспечивает предсказуемость облачных расходов — критично для финансового планирования. Предотвращает budget overrun через proactive alerts. Поддерживает business case для облачных проектов: what-if analysis показывает финансовое влияние до принятия решения. Улучшает отношения с Finance за счёт точных прогнозов и прозрачной отчётности.
функция,2,Cost optimization recommendations,"Аналитический модуль выявления возможностей снижения облачных затрат: неиспользуемые ресурсы, недоиспользуемые инстансы, неэффективные типы ресурсов, отсутствие Reserved Instances. Формирует приоритизированный список рекомендаций с оценкой потенциальной экономии.","Анализирует метрики использования: CPU average/peak, memory utilization, disk I/O, network traffic. Рекомендации: rightsizing (изменение типа инстанса), terminate unused resources, switch to Spot/Preemptible instances, purchase Reserved Instances/Savings Plans, storage tier optimization, orphaned resource cleanup. Каждая рекомендация включает: текущее состояние, предлагаемое действие, estimated savings, risk level, effort required. Integration с ITSM для создания change requests по рекомендациям.","Снижает облачные расходы на 20-35% за счёт систематической оптимизации. Автоматизирует анализ, который вручную занимал бы недели. Приоритизирует рекомендации по ROI: сначала максимальная экономия при минимальном риске. Обеспечивает justification каждого решения на основе данных, а не интуиции."
функция,2,Policy enforcement engine,"Движок применения политик governance к облачным ресурсам: проверка compliance с корпоративными стандартами при создании ресурсов (pre-deploy) и в runtime (continuous scan). Блокирует или предупреждает о нарушениях, маршрутизирует несоответствия на remediation.","Policy-as-code: определение правил в декларативном формате (OPA/Rego, YAML). Типы политик: mandatory tags, allowed regions, approved instance types, encryption required, network isolation, budget limits. Enforcement modes: deny (блокировка), warn (предупреждение), audit (только журналирование). Pre-deploy validation: проверка blueprint перед provisioning. Continuous compliance: scheduled scan существующих ресурсов. Remediation workflow: автоматическое исправление или создание ticket в ITSM.","Предотвращает создание некомплаентных ресурсов на этапе заказа, а не после. Снижает риски security и compliance: несоответствия выявляются и устраняются автоматически. Ускоряет audit: compliance-отчёт формируется по запросу за минуты. Создаёт единые стандарты across всех облачных провайдеров и команд."
функция,2,Tag governance & compliance,"Управление теговой стратегией и compliance облачных ресурсов: определение обязательных тегов, валидация completeness, автоматическое исправление недостающих тегов, отчётность по теговому compliance. Теги являются критичным элементом для cost allocation, security и lifecycle management.","Определяет schema обязательных тегов: owner, project, environment, cost-center, data-classification с допустимыми значениями. Tag compliance scan: ежедневная проверка всех ресурсов на наличие обязательных тегов. Auto-tagging: применение тегов из directory service или inheritance от родительского ресурса. Remediation: добавление недостающих тегов или создание workflow согласования. Dashboard tag coverage: процент ресурсов с полным набором тегов по провайдерам и accounts.",Обеспечивает основу для точного cost allocation — без тегов распределение затрат невозможно. Ускоряет incident response: по тегу owner мгновенно определяется ответственный. Поддерживает compliance: тег data-classification определяет требования к защите. Снижает риски 'бесхозных' ресурсов без владельца.
функция,1,Budget governance & alerts,"Функция контроля бюджетов облачных ресурсов: установка лимитов, отслеживание фактических расходов, генерация alerts при приближении к лимитам, блокировка создания новых ресурсов при превышении бюджета. Обеспечивает proactive управление затратами.","Иерархические budget pools: организация ? department ? project ? team. Soft limits: alerts при достижении 50%/75%/90%/100% бюджета. Hard limits: блокировка provisioning новых ресурсов при превышении бюджета с workflow exception approval. Budget burn rate analysis: прогноз исчерпания бюджета до конца периода. Integration с notification systems: email, Slack, Microsoft Teams. Monthly budget reports с variance analysis.",Предотвращает неожиданные облачные расходы — основная причина конфликтов между IT и Finance. Создаёт культуру budget awareness среди инженерных команд. Обеспечивает proactive управление: alerts за недели до исчерпания бюджета. Сокращает время согласования внебюджетных расходов за счёт чёткого workflow.
функция,2,RBAC & IAM federation,Управление доступом к облачным ресурсам через ролевую модель (RBAC) с федерацией корпоративных идентичностей. Обеспечивает единый вход (SSO) и централизованное управление правами доступа across всех облачных провайдеров.,"SSO через SAML 2.0 / OIDC с корпоративным IAM (Active Directory, Azure AD, Okta). Role mapping: корпоративные группы AD ? cloud roles (Reader, Contributor, Owner). Just-in-time access: временное повышение привилегий по запросу с approval workflow. Service account management: создание, ротация credentials, привязка к workloads. Access reviews: периодическая аттестация прав доступа. Integration с PAM для привилегированного доступа к облачным консолям.",Устраняет 'теневой' доступ: уволенный сотрудник автоматически лишается доступа ко всем облачным ресурсам. Снижает риски несанкционированного доступа через centralized RBAC. Ускоряет onboarding: новый сотрудник получает доступ через группы AD вместо ручного создания учётных записей в каждом облаке. Обеспечивает compliance через periodic access reviews и audit trail.
функция,2,Cloud security posture management (CSPM),"Управление security-позицией облачной инфраструктуры: непрерывное сканирование конфигураций на соответствие security benchmarks (CIS, NIST), обнаружение misconfigurations (открытые buckets, публичные security groups), оценка рисков и формирование рекомендаций по устранению.","Интегрируется с native security APIs: AWS Security Hub, Azure Security Center, GCP Security Command Center. Проверяет compliance с benchmarks: CIS AWS Foundations, Azure Security Benchmark, PCI DSS, HIPAA. Обнаруживает misconfigurations: public S3 buckets, open security groups, unencrypted volumes, missing MFA, exposed credentials. Risk scoring: оценка criticality на основе exposure и asset criticality. Remediation recommendations: пошаговые инструкции по устранению. Integration с SIEM для корреляции security findings.","Снижает риск data breach — 65% облачных инцидентов вызваны misconfigurations. Обеспечивает compliance с регуляторными требованиями через automated checks. Ускоряет security-audit: готовый отчёт по compliance-статусу за минуты. Приоритизирует уязвимости по риску, фокусируя усилия на критичных находках."
функция,1,Encryption & key management,"Управление шифрованием облачных данных: at-rest (диски, хранилища, базы данных) и in-transit (сетевой трафик). Интеграция с key management services (KMS) облачных провайдеров и корпоративными HSM для централизованного управления ключами шифрования.","Политики шифрования: automatic encryption для всех ресурсов определённых типов. Integration с KMS: AWS KMS, Azure Key Vault, GCP Cloud KMS, HashiCorp Vault. Key rotation: автоматическая ротация encryption keys по расписанию. Customer-managed keys (CMK): использование собственных ключей вместо provider-managed. Encryption status monitoring: dashboard покрытия шифрованием across all resources. Integration с DLP для классификации данных и применения differential encryption policies.","Обеспечивает compliance с требованиями защиты данных (GDPR, HIPAA, PCI DSS). Снижает риски утечки данных: даже при компрометации infrastructure данные остаются защищёнными. Централизованное управление ключами упрощает key rotation и revocation. Обеспечивает data sovereignty: данные шифруются до передачи в облако."
функция,2,Workflow automation & orchestration,"Оркестрация сквозных workflow для управления облачными ресурсами: цепочки операций provisioning, approval flows, notification chains, scheduled tasks. Позволяет автоматизировать сложные multi-step процессы без программирования.","Визуальный designer workflow: drag-and-drop конструктор с элементами provisioning, approval, notification, wait, condition, loop. Триггеры: scheduled (cron), event-based (resource created, alert fired), manual (user action). Conditional logic: if-then-else на основе параметров ресурса или пользователя. Error handling: retry policies, fallback actions, escalation on timeout. Integration с ITSM: создание approval tickets, обновление статусов. Audit trail: полный журнал выполнения каждого workflow instance.","Сокращает time-to-market за счёт automation сложных процессов. Устраняет ручные операции, снижая риски человеческих ошибок. Обеспечивает repeatability: один раз настроенный workflow выполняется consistently. Создаёт audit trail для всех автоматизированных операций."
функция,1,CI/CD integration,"Интеграция CMP с CI/CD-пайплайнами для управления инфраструктурой как частью процесса разработки и поставки приложений. Позволяет развёртывать облачную инфраструктуру через те же pipeline, что и приложение.","Integration с Jenkins, GitLab CI, GitHub Actions, Azure DevOps через plugins/webhooks. Terraform Cloud/Enterprise integration: remote state, speculative plans, policy checks. Pipeline triggers: provisioning инфраструктуры при merge в main branch, teardown при удалении feature branch. Secrets management: интеграция с Vault/AWS Secrets Manager для безопасной передачи credentials. Infrastructure testing: automated validation развёрнутой инфраструктуры (smoke tests, compliance checks).",Ускоряет поставку инфраструктуры: разработчики получают инфраструктуру через привычный Git workflow. Повышает качество: каждое изменение проходит code review и automated tests. Устраняет разрыв между Dev и Ops: единый pipeline для приложения и инфраструктуры. Обеспечивает audit trail всех изменений через Git history.
функция,1,Auto-scaling & self-healing,Автоматическое масштабирование облачных ресурсов в зависимости от нагрузки и самовосстановление при сбоях. Обеспечивает оптимальное соотношение производительности и затрат без ручного вмешательства.,"Horizontal scaling: добавление/удаление инстансов на основе метрик (CPU, memory, request count, custom metrics). Vertical scaling: изменение типа инстанса (rightsizing). Scheduled scaling: предопределённое масштабирование по расписанию (больше ресурсов днём, меньше ночью). Self-healing: automatic restart failed instances, replacement unhealthy nodes, failover к standby ресурсам. Integration с monitoring: triggers от CloudWatch, Azure Monitor, GCP Monitoring. Cost-aware scaling: лимиты на максимальное количество ресурсов для контроля затрат.",Обеспечивает высокую доступность сервисов при оптимальных затратах. Устраняет необходимость ручного мониторинга и масштабирования. Снижает затраты на dev/test через scheduled shutdown. Повышает удовлетворённость пользователей: сервисы остаются responsive при росте нагрузки.
функция,1,Cloud migration planning & execution,"Инструменты планирования и выполнения миграции рабочих нагрузок из on-premise в облако или между облаками. Включает discovery, assessment, dependency mapping, cost estimation и orchestration процесса миграции.","Discovery on-premise: интеграция с VMware vCenter, Hyper-V для инвентаризации. Dependency mapping: выявление зависимостей между приложениями, базами данных, сетевыми сервисами. Readiness assessment: оценка совместимости, требований к лицензиям, необходимых изменений. Cost estimation: расчёт стоимости эксплуатации workload в целевом облаке. Migration execution: integration с AWS Migration Hub, Azure Migrate, Google Migrate for orchestration. Cutover planning: maintenance windows, rollback strategy, testing plan.",Снижает риски и время cloud migration через structured approach. Обеспечивает обоснованный выбор целевой платформы на основе cost/performance analysis. Минимизирует downtime при миграции через careful planning. Ускоряет cloud adoption программу за счёт repeatable migration patterns.
функция,1,Workload placement optimization,"Рекомендательная система для определения оптимального размещения рабочих нагрузок на основе критериев: стоимость, производительность, compliance requirements, доступность сервисов. Помогает принимать обоснованные решения о выборе облачной платформы.","Multi-criteria analysis: cost comparison between providers, latency to end users, compliance with data residency requirements, service availability. Integration with CMP inventory: current placement and utilization metrics. What-if analysis: моделирование стоимости и performance при размещении на разных платформах. Policy-based placement: automatic routing workload на approved provider на основе тегов. Cost-performance benchmarking: сравнение $/CPU-hour, $/GB across providers.",Обеспечивает data-driven decisions при выборе облачной платформы. Снижает vendor lock-in за счёт осознанного multi-cloud подхода. Оптимизирует затраты через выбор наиболее cost-effective провайдера. Обеспечивает compliance с data residency требованиями через правильное размещение.
