тип,балл,Параметры,Общая часть,Техническая часть,Бизнес часть
категория,3,Оптимизация использования и затрат,"Центральный домен FinOps, направленный на снижение облачных расходов без ущерба для производительности сервисов. Включает две комплементарные стратегии: оптимизацию ставок (rate optimization) через committed discounts и переговоры, и оптимизацию workload (usage optimization) через rightsizing, выявление простаивающих ресурсов и архитектурные улучшения.","Rate optimization использует анализ исторических паттернов для рекомендаций по приобретению Reserved Instances, Savings Plans, Committed Use Discounts, Spot Instances. Workload optimization анализирует метрики утилизации (CPU, memory, network, disk I/O) для выявления overprovisioned и underutilized ресурсов, формирует рекомендации по rightsizing, переходу на более эффективные семейства инстансов и архитектурным изменениям. Интегрируется с Cloud Governance (зона z-cld) для применения policy-ограничений и с ITSM для маршрутизации рекомендаций в бэклог команд.","Обеспечивает прямую экономию облачных расходов: типичный результат — 15-30% снижения затрат в первый год без деградации производительности. Rate optimization дает предсказуемую экономию (до 40-60% от on-demand ставок), workload optimization — устранение расточительства (до 20-30% ресурсов оказываются неэффективно использованными). Совокупный эффект в крупных организациях — экономия миллионов долларов ежегодно."
функция,3,Оптимизация ставок (Rate Optimization),"Снижение ставок оплаты облачных ресурсов через приобретение committed discounts (Reserved Instances, Savings Plans, CUD), использование Spot Instances, переговоры с провайдерами об индивидуальных условиях и управление портфелем committed purchases.","Анализирует исторические паттерны потребления для идентификации стабильных workload, пригодных для committed discounts. Моделирует сценарии покупки (1-year vs 3-year, all-upfront vs partial-upfront vs no-upfront) с расчетом ROI и payback period. Отслеживает utilization rate приобретенных commitments и формирует алерты при низком уровне использования. Поддерживает портфельный подход: баланс между различными типами commitments для минимизации рисков. Интегрируется с Cloud Governance для автоматизации применения политик закупок.","Дает наибольшую экономию среди всех FinOps-функций — до 40-60% от on-demand ставок при правильном планировании. Управление портфелем committed purchases снижает риск 'заморозки' средств в неиспользуемых commitments. Позволяет перевести часть переменных затрат в предсказуемые капитальные расходы, что упрощает бюджетирование."
функция,3,Оптимизация workload (Usage Optimization),"Выявление и устранение неэффективного использования облачных ресурсов — простаивающих VM, неподключенных дисков, oversized инстансов, неоптимальных конфигураций Kubernetes — с формированием приоритизированных рекомендаций для инженерных команд.","Анализирует метрики утилизации (CPU, memory, disk, network) за исторический период (типично 14-30 дней) для выявления ресурсов с аномально низкой нагрузкой. Формирует приоритизированные рекомендации: rightsizing (изменение типа инстанса), удаление idle-ресурсов, переход на более эффективные семейства (например, Graviton), архитектурные изменения (serverless, containerization). Каждая рекомендация включает расчет потенциальной экономии и оценку риска. Интегрируется с системами трекинга задач (Jira, ServiceNow) для добавления рекомендаций в бэклог команд.",Типично 20-30% облачных ресурсов являются неэффективно используемыми — простаивающими или overprovisioned. Устранение этого расточительства дает прямую экономию без изменения архитектуры приложений. Формирование приоритизированного бэклога оптимизации с оценкой экономии позволяет командам планировать работу по принципу максимального ROI.
функция,2,Управление лицензиями и SaaS (Licensing & SaaS Optimization),"Оптимизация затрат на программные лицензии и SaaS-подписки в облачной среде — сопоставление фактического использования с приобретенными правами, выявление неиспользуемых лицензий и подписок, управление vendor-specific terms и use rights.","Интегрируется с системами SAM (Software Asset Management, зона z-fin) для получения данных о лицензионных правах (entitlements) и с системами инвентаризации для данных об установленном ПО. Анализирует облачные лицензионные модели (BYOL vs License Included, SPLA, подписки SaaS). Выявляет неиспользуемые лицензии и подписки, избыточные права и риски недолицензирования. Поддерживает анализ альтернативных лицензионных моделей для снижения затрат.",Облачные лицензии и SaaS-подписки часто составляют 20-40% общих облачных затрат и являются зоной значительного расточительства. Выявление неиспользуемых подписок и оптимизация лицензионных моделей дает экономию 10-25% от бюджета на лицензии. Снижает риски финансовых санкций при аудите лицензий.
функция,2,Архитектурная оптимизация для облака (Architecting for Cloud),"Стратегическая функция, направленная на проектирование и модернизацию облачных решений с учетом стоимости с самого начала — shift-left costing, выбор экономически эффективных сервисов, паттернов и архитектурных подходов.","Обеспечивает оценку стоимости архитектурных решений на этапе проектирования через интеграцию с CI/CD-пайплайнами (Infrastructure-as-Code cost estimation). Поддерживает сравнительный анализ альтернативных архитектур (например, EC2 vs ECS vs Lambda для конкретного workload). Включает рекомендации по выбору регионов, типов хранилищ, сетевых конфигураций с учетом тарификации. Интегрируется с Cloud Governance для применения cost-aware policies в CI/CD.","Предотвращает закладывание избыточных затрат на этапе проектирования систем, когда стоимость изменений минимальна. 'Shift-left' подход к costing сокращает совокупную стоимость владения на 15-30% по сравнению с реактивной оптимизацией. Позволяет сбалансировать производительность, надежность и стоимость с учетом бизнес-требований."
категория,2,Управление практикой FinOps,"Домен, обеспечивающий организационное и процессное управление FinOps-практикой: определение ролей и ответственности, установление политик и governance, обучение команд, оценка зрелости, выбор инструментов и координация с смежными дисциплинами (ITAM, ITFM, Security, Sustainability).","Включает определение RACI-матрицы для FinOps-процессов, установление политик tagging governance, budget alerts, commitment purchasing. Интегрируется с IAM для управления доступом к финансовым данным, с GRC (зона z-sec) для compliance-контроля, с ITSM для процессной маршрутизации. Поддерживает оценку зрелости по модели Crawl-Walk-Run с настраиваемыми критериями для каждой capability. Координирует взаимодействие с дисциплинами ITFM, TBM, ITAM, ESG/Sustainability.","Обеспечивает устойчивость и масштабируемость FinOps-практики, превращая ее из ad-hoc активности в системный процесс. Четкое разделение ответственности и регулярные governance-ритмы (еженедельные ревью, ежемесячные QBR) повышают скорость принятия решений и снижают зависимость от отдельных экспертов. Оценка зрелости дает roadmap развития с измеримыми контрольными точками."
функция,3,Chargeback / Showback (возврат затрат),"Механизмы распределения облачных затрат по бизнес-подразделениям: showback — прозрачная демонстрация затрат для повышения осведомленности, chargeback — фактическое списание затрат на бюджеты подразделений через интеграцию с финансовыми системами.","Showback реализуется через распределенные отчеты и дашборды с данными о затратах каждого подразделения без финансовых проводок. Chargeback требует интеграции с ERP для формирования финансовых документов (internal invoices, journal entries), отражающих распределение облачных расходов по cost centers. Поддерживает гибкие модели распределения: прямое распределение по тегам, пропорциональное (по метрикам usage), гибридное. Интегрируется с ITAM и ERP Sync (зона z-fin) для синхронизации финансовых проводок.","Создает финансовую ответственность подразделений за облачные ресурсы, которые они потребляют. Chargeback мотивирует команды к оптимизации, так как затраты напрямую влияют на их бюджет. Showback — первый шаг к культуре cost awareness без организационных сложностей chargeback. Типичный результат внедрения chargeback — 15-25% снижение облачных затрат за счет изменения поведения потребителей."
функция,2,Политики и управление облаком (Cloud Policy & Governance),"Установление и применение политик управления облачными ресурсами — tagging policies, budget guardrails, approved instance types, региональные ограничения — с автоматической проверкой compliance и блокировкой нарушений.","Реализуется через интеграцию с Cloud Governance (зона z-cld) и policy-as-code фреймворками (OPA, Terraform Sentinel, AWS SCP, Azure Policy). Поддерживает превентивный контроль (блокировка создания неразрешенных ресурсов) и детективный (выявление существующих нарушений). Tagging governance обеспечивает обязательность заполнения тегов (owner, project, env, cost-center) с автоматической проверкой в CI/CD. Формирует scorecard compliance по подразделениям и проектам.",Снижает риск неконтролируемого роста затрат через превентивные ограничения. Обеспечивает доказуемый compliance с корпоративными политиками для аудиторов. Повышает качество данных для распределения затрат за счет обязательного тегирования ресурсов.
функция,2,Оценка зрелости FinOps (FinOps Assessment),"Регулярная оценка зрелости FinOps-практики организации по стандартизированной модели (Crawl-Walk-Run) с выявлением сильных сторон, пробелов и приоритетных направлений развития.","Основана на модели зрелости FinOps Foundation с тремя уровнями: Crawl (начальный, реактивный), Walk (развитый, процессный), Run (зрелый, автоматизированный). Оценивает каждую capability независимо по критериям: наличие процессов, уровень автоматизации, охват данных, качество интеграций. Формирует scorecard зрелости с визуализацией heat map и рекомендациями по переходу на следующий уровень. Интегрируется с GRC для включения в roadmap управления рисками.",Дает объективную картину зрелости FinOps-практики и сравнение с отраслевыми эталонами. Позволяет приоритизировать инвестиции в развитие capability с максимальным ROI. Используется для построения roadmap и обоснования бюджета на развитие FinOps перед руководством.
функция,1,Образование и включение команд (Education & Enablement),"Программы обучения и развития компетенций FinOps для инженерных, финансовых и продуктовых команд — тренинги, воркшопы, документация, внутренние сообщества практиков (FinOps Champions).","Включает создание обучающих материалов (playbooks, runbooks, видео), проведение воркшопов по темам (tagging, rightsizing, cost estimation), формирование сети FinOps Champions в командах. Интегрируется с Knowledge Base (зона z-itsm) и корпоративными системами обучения (LMS). Поддерживает сертификацию сотрудников по программам FinOps Foundation (FinOps Certified Practitioner, FinOps Professional).",Распространяет культуру финансовой ответственности за облачные ресурсы среди инженерных команд. Снижает зависимость от централизованной FinOps-команды через развитие компетенций на местах. Ускоряет принятие FinOps-практик — команды с обученными champions внедряют оптимизации на 30-40% быстрее.
категория,2,Интеграция и технический слой,"Техническая инфраструктура, обеспечивающая работу FinOps-платформы: интеграции с облачными провайдерами, CMDB, ERP, ITSM и другими системами, управление качеством данных, обеспечение безопасности и compliance.","Включает API-интеграции с облачными провайдерами (AWS, Azure, GCP, Yandex Cloud, VK Cloud) и SaaS-сервисами, ETL-процессы для сбора и нормализации биллинговых данных, интеграцию с CMDB для обогащения метаданными, с ERP для финансовой синхронизации, с ITSM для маршрутизации задач. Обеспечивает RBAC для доступа к финансовым данным, audit trail для всех операций, соответствие требованиям SOC 2, ISO 27001, GDPR.",Надежная интеграционная инфраструктура снижает операционные риски и трудозатраты на поддержку FinOps-процессов. Автоматизация потоков данных исключает ошибки ручного ввода и обеспечивает актуальность информации. Соответствие стандартам безопасности и compliance защищает чувствительные финансовые данные.
функция,3,Мульти-облачная интеграция (Multi-Cloud Connectivity),Подключение и сбор биллинговых данных из нескольких облачных провайдеров и платформ в единую консолидированную модель данных с нормализацией форматов и валют.,"Поддерживает интеграцию с публичными облаками (AWS, Microsoft Azure, Google Cloud Platform, Oracle Cloud, Alibaba Cloud), частными облаками (OpenStack, VMware vCloud), Kubernetes (EKS, AKS, GKE, OpenShift) и SaaS-платформами (Snowflake, Datadog, Databricks, MongoDB Atlas). Нормализует различные форматы биллинговых данных в единую схему через FOCUS. Поддерживает конвертацию валют, обработку рибейтов, кредитов и налогов по регионам. Интегрируется с Cloud Inventory (зона z-disc) для сопоставления биллинговых данных с фактическим inventory.","Дает единую картину облачных затрат независимо от количества провайдеров и типов сервисов. Устраняет необходимость вручную консолидировать данные из разных облачных консолей. Позволяет выявлять межоблачные аномалии и оптимизационные возможности, которые не видны в изолированных системах."
функция,2,Kubernetes Cost Allocation,"Детальное распределение затрат на инфраструктуру Kubernetes по namespace, workload, pod и контейнерам с привязкой к командам и приложениям.","Использует данные Kubernetes metrics (CPU, memory, GPU usage по namespace, deployment, pod) и облачные затраты на underlying-инфраструктуру (node costs, storage, network) для расчета стоимости каждого workload. Поддерживает allocation по метрикам потребления (CPU core-hours, GB RAM-hours), labels и annotations. Интегрируется с Kubecost, OpenCost или встроенными модулями FinOps-платформы. Выходные данные передаются в системы распределения затрат для включения в chargeback/showback.","Решает проблему 'черного ящика' Kubernetes-затрат, которые в традиционном биллинге видны только как aggregate compute costs. Позволяет командам, владеющим различными namespace, видеть и контролировать свои затраты. Типично 20-40% облачных расходов крупных организаций проходят через Kubernetes — без детального allocation эта зона остается непрозрачной."
функция,2,Интеграция с CMDB и Asset Graph (CMDB Integration),"Связь облачных ресурсов и их затрат с конфигурационными единицами в CMDB для обеспечения контекста владельцев, приложений, сервисов и зависимостей при анализе расходов.","Использует поток asset graph от CMDB (связь e12) для получения данных о CI, их атрибутах и связях. Обогащает биллинговые данные метаданными из CMDB: владелец, приложение, среда (prod/staging/dev), бизнес-единица, критичность сервиса. Обратный поток — financial context из FinOps в CMDB — обогащает CI данными о затратах для использования в ITSM, Security и других downstream-процессах. Поддерживает виртуальное тегирование ресурсов на основе данных CMDB при отсутствии прямых тегов в облаке.","Связывает финансовые данные с операционным контекстом, позволяя отвечать на вопросы 'сколько стоит этот сервис' и 'кто отвечает за эти затраты'. Обогащение CMDB финансовыми атрибутами повышает качество принятия решений в ITSM (экономически обоснованный repair/replace) и Security (приоритизация по стоимости актива)."
функция,2,Интеграция с ERP и финансовыми системами (ERP Sync),"Синхронизация облачных финансовых данных с корпоративной учетной системой ERP для обеспечения единой финансовой отчетности, бюджетного контроля и проведения chargeback.","Интегрируется с ERP-системами (SAP, Oracle ERP, 1С, Microsoft Dynamics) через API или файловый обмен для передачи данных: распределенные облачные затраты по cost centers, проводки chargeback, данные committed purchases для учета авансов. Поддерживает сопоставление облачных статей расходов с корпоративным планом счетов (chart of accounts). Обеспечивает согласованность данных между FinOps-платформой и бухгалтерским учетом.","Устраняет разрыв между операционными данными FinOps и корпоративной финансовой отчетностью. Обеспечивает единую версию правды для CFO и финансового контроля. Позволяет проводить chargeback как часть регулярного финансового цикла, а не ad-hoc процесс."
функция,1,SaaS Cost Management,"Расширение scope FinOps на управление затратами SaaS-сервисов и облачных лицензий — выявление неиспользуемых подписок, оптимизация tier-планов, управление shadow SaaS.","Интегрируется с SaaS-менеджмент платформами (Torii, Zylo, Productiv, Flexera SaaS Manager) для получения данных об использовании SaaS-сервисов: количество лицензий, активность пользователей, фичи, функции. Выявляет дублирование функциональности между SaaS-сервисами (например, несколько инструментов видеоконференций), неиспользуемые лицензии, возможности downgrading tier. Интегрируется с IAM для получения данных о пользователях и их активности.",SaaS-затраты растут на 20-30% ежегодно и часто ускользают из-под контроля FinOps. Выявление неиспользуемых подписок и shadow SaaS дает экономию 10-20% от SaaS-бюджета. Управление SaaS-затратами в единой FinOps-платформе обеспечивает полную visibility всех технологических расходов.
функция,1,Облачная устойчивость и ESG (Cloud Sustainability),"Оценка и оптимизация углеродного следа облачных ресурсов — расчет carbon emissions, рекомендации по снижению экологического воздействия через выбор регионов, типов инстансов и паттернов использования.","Использует данные об углеродной интенсивности регионов облачных провайдеров (carbon intensity by region) и метрики потребления ресурсов для расчета CO2-equivalent emissions. Формирует рекомендации: выбор регионов с низкой углеродной интенсивностью, использование Graviton/ARM-инстансов, scheduling non-production workload в периоды высокой доли ВИЭ. Интегрируется с ESG-платформами и корпоративными sustainability-инициативами.","Отвечает требованиям ESG-отчетности и регуляторных обязательств по раскрытию углеродного следа (CSRD, SEC Climate Rules). Позволяет снизить CO2-emissions на 10-30% без увеличения затрат через оптимизацию регионов и типов ресурсов. Укрепляет репутацию компании как ответственного потребителя технологий."
